Search type: State
Accepted Symbol,Synonym,Scientific Name,Common Name
"POCO6",,"Polygonatum cobrense (Wooton & Standl.) R.R. Gates",McKittrick's Solomon's seal
"ALMC",,"Aliciella mcvickerae (M.E. Jones) J.M. Porter",Mcvicker's gilia
"HOBR2",,"Hordeum brachyantherum Nevski",meadow barley
"HOBRB2",,"Hordeum brachyantherum Nevski ssp. brachyantherum ",meadow barley
"ZIVE",,"Zigadenus venenosus S. Watson",meadow deathcamas
"SCPR4",,"Schedonorus pratensis (Huds.) P. Beauv.",meadow fescue
"LIPR",,"Linum pratense (Norton) Small",meadow flax
"ALPR3",,"Alopecurus pratensis L.",meadow foxtail
"DALA5",,"Daucosma laciniata Engelm. & A. Gray",meadow parasol
"CAPR7",,"Carex praticola Rydb.",meadow sedge
"CISC2",,"Cirsium scariosum Nutt.",meadow thistle
"CHIN2",,"Chenopodium incanum (S. Watson) A. Heller",mealy goosefoot
"CHINI",,"Chenopodium incanum (S. Watson) A. Heller var. incanum ",mealy goosefoot
"SAFA2",,"Salvia farinacea Benth.",mealycup sage
"PHME4",,"Philadelphus mearnsii W.H. Evans ex Koehne",Mearns' mock orange
"ERBA2",,"Eragrostis barrelieri Daveau",Mediterranean lovegrass
"APUN",,"Apodanthera undulata A. Gray",melon loco
"SOHE",,"Solanum heterodoxum Dunal",melonleaf nightshade
"SIME",,"Silene menziesii Hook.",Menzies' campion
"SIMEM",,"Silene menziesii Hook. ssp. menziesii ",Menzies' campion
"SIMEM2",,"Silene menziesii Hook. ssp. menziesii var. menziesii ",Menzies' campion
"JUME3",,"Juncus mertensianus Bong.",Mertens' rush
"SPFL2",,"Sporobolus flexuosus (Thurb. ex Vasey) Rydb.",mesa dropseed
"LEAL4",,"Lepidium alyssoides A. Gray",mesa pepperwort
"LEALA3",,"Lepidium alyssoides A. Gray var. alyssoides ",mesa pepperwort
"LEALA4",,"Lepidium alyssoides A. Gray var. angustifolium (C.L. Hitchc.) Rollins",mesa pepperwort
"LEALE",,"Lepidium alyssoides A. Gray var. eastwoodiae (Wooton) Rollins",mesa pepperwort
"MATA",,"Machaeranthera tagetina Greene",mesa tansyaster
"SCME4",,"Sclerocactus mesae-verdae (Boissev. & C. Davidson) L.D. Benson",Mesa Verde fishhook cactus
"SOSE3",,"Sophora secundiflora (Ortega) Lag. ex DC.",mescal bean
"RIME2",,"Ribes mescalerium Coville",Mescalero currant
"PORIM",,"Polygala rimulicola Steyerm. var. mescalerorum T. Wendt & T.K. Todsen",Mescalero milkwort
"PHCA8",,"Phoradendron californicum Nutt.",mesquite mistletoe
"PEME15",,"Penstemon metcalfei Wooton & Standl.",Metcalfe's beardtongue
"DEME2",,"Desmodium metcalfei (Rose & Painter) Kearney & Peebles",Metcalfe's ticktrefoil
"PANEM2",,"Packera neomexicana (A. Gray) W.A. Weber & Á. Löve var. metcalfei (Greene) D.K. Trock & T.M. Barkley",Metcalf's groundsel
"GAME3",,"Galium mexicanum Kunth",Mexican bedstraw
"GAMEA",,"Galium mexicanum Kunth ssp. asperrimum (A. Gray) Dempster",Mexican bedstraw
"LIPUM",,"Liatris punctata Hook. var. mexicana Gaiser",Mexican blazing star
"QUOB",,"Quercus oblongifolia Torr.",Mexican blue oak
"UNSP",,"Ungnadia speciosa Endl.",Mexican buckeye
"COALM",,"Conopholis alpina Liebm. var. mexicana (A. Gray ex S. Watson) Haynes",Mexican cancer-root
"POUN3",,"Polanisia uniglandulosa (Cav.) DC.",Mexican clammyweed
"COPU4",,"Cologania pulchella Kunth",Mexican cologania
"CRME4",,"Cryptantha mexicana (Brandegee) I.M. Johnst.",Mexican cryptantha
"RUSAM",,"Rumex salicifolius Weinm. var. mexicanus (Meisn.) C.L. Hitchc.",Mexican dock
"TRLA11",,"Tripsacum lanceolatum Rupr. ex Fourn.",Mexican gamagrass
"ERME",,"Eragrostis mexicana (Hornem.) Link",Mexican lovegrass
"ERMEM",,"Eragrostis mexicana (Hornem.) Link ssp. mexicana ",Mexican lovegrass
"AZMI",,"Azolla microphylla Kaulf.",Mexican Mosquito Fern
"MUME2",,"Muhlenbergia mexicana (L.) Trin.",Mexican muhly
"CHDU",,"Choisya dumosa (Torr.) A. Gray",Mexican orange
"CHDUD",,"Choisya dumosa (Torr.) A. Gray var. dumosa ",Mexican orange
"PAHI5",,"Panicum hirticaule J. Presl",Mexican panicgrass
"PAHIH",,"Panicum hirticaule J. Presl var. hirticaule ",Mexican panicgrass
"PICE",,"Pinus cembroides Zucc.",Mexican pinyon
"CECAM",,"Cercis canadensis L. var. mexicana (Rose) M. Hopkins",Mexican redbud
"JUME4",,"Juncus mexicanus Willd. ex Schult. & Schult. f.",Mexican rush
"SCPO5",,"Scutellaria potosina Brandegee",Mexican skullcap
"SCPOP3",,"Scutellaria potosina Brandegee ssp. potosina ",Mexican skullcap
"SCPOT",,"Scutellaria potosina Brandegee ssp. potosina var. tessellata (Epling) B.L. Turner",Mexican skullcap
"LEFUU",,"Leptochloa fusca (L.) Kunth ssp. uninervia (J. Presl) N. Snow",Mexican sprangletop
"MIBI2",,"Milla biflora Cav.",Mexican star
"DYAM",,"Dysphania ambrosioides (L.) Mosyakin & Clemants",Mexican tea
"CHSU4",,"Chloris submutica Kunth",Mexican windmill grass
"HYME",,"Hymenopappus mexicanus A. Gray",Mexican woollywhite
"MIMI2",,"Minuartia michauxii (Fenzl) Farw.",Michaux's stitchwort
"LEIN3",,"Lesquerella intermedia (S. Watson) A. Heller",mid bladderpod
"MAMI9",,"Mariosousa millefolia Seigler & Ebinger",milfoil wattle
"KEGA",,"Kelloggia galioides Torr.",milk kelloggia
"EPLA3",,"Epilobium lactiflorum Hausskn.",milkflower willowherb
"POPO4",,"Polygonum polygaloides Wall. ex Meisn.",milkwort knotweed
"BOMI",,"Botrychium minganense Victorin",Mingan moonwort
"ERDI2",,"Eriastrum diffusum (A. Gray) H. Mason",miniature woollystar
"VEME",,"Verbena menthifolia Benth.",mint vervain
"MOFIM2",,"Monarda fistulosa L. ssp. fistulosa var. menthifolia (Graham) Fernald",mintleaf bergamot
"ESMI3",,"Escobaria missouriensis (Sweet) D.R. Hunt",Missouri foxtail cactus
"SOMI2",,"Solidago missouriensis Nutt.",Missouri goldenrod
"SOMIF",,"Solidago missouriensis Nutt. var. fasciculata Holz.",Missouri goldenrod
"SOMIM",,"Solidago missouriensis Nutt. var. missouriensis ",Missouri goldenrod
"SOMIT2",,"Solidago missouriensis Nutt. var. tenuissima (Wooton & Standl.) C.E.S. Taylor & R.J. Taylor",Missouri goldenrod
"CUFO",,"Cucurbita foetidissima Kunth",Missouri gourd
"CHALM2",,"Chenopodium album L. var. missouriense (Aellen) I.J. Bassett & C.W. Crompton",Missouri lambsquarters
"ASMI10",,"Astragalus missouriensis Nutt.",Missouri milkvetch
"ASMIA",,"Astragalus missouriensis Nutt. var. amphibolus Barneby",Missouri milkvetch
"ASMIM5",,"Astragalus missouriensis Nutt. var. missouriensis ",Missouri milkvetch
"VIMI3",,"Viola missouriensis Greene",Missouri violet
"ASCOM2",,"Astragalus coltonii M.E. Jones var. moabensis ",Moab milkvetch
"ROTE",,"Rorippa tenerrima Greene",Modoc yellowcress
"ZIMO",,"Zigadenus mogollonensis W.J. Hess & R.C. Sivinski",Mogoll deathcamas
"GELE",,"Geranium lentum Wooton & Standl.",Mogollon geranium
"DRMO3",,"Draba mogollonica Greene",Mogollon Mountain draba
"PEAN9",,"Pedicularis angustifolia Benth.",Mogollon Mountain lousewort
"PAQU7",,"Packera quaerens (Greene) W.A. Weber & Á. Löve",Mogollon Mountain ragwort
"VILE3",,"Vicia leucophaea Greene",Mogollon Mountain vetch
"QUMO",,"Quercus mohriana Buckley ex Rydb.",Mohr oak
"BROB",,"Brickellia oblongifolia Nutt.",Mojave brickellbush
"ASNY",,"Asclepias nyctaginifolia A. Gray",Mojave milkweed
"ECPO6",,"Echinocereus polyacanthus Engelm.",Mojave mound cactus
"SUMO",,"Suaeda moquinii (Torr.) Greene",Mojave seablite
"EUSC6",,"Euphorbia schizoloba Engelm.",Mojave spurge
"CICH3",,"Cirsium chuskaense J.W. Moore & Frankton",monarch thistle
"PEPA25",,"Penstemon parviflorus Pennell",Montezuma County beardtongue
"ASMO10",,"Astragalus monumentalis Barneby",Monument Valley milkvetch
"EPVI",,"Ephedra viridis Coville",mormon tea
"HEMO3",,"Helictotrichon mortonianum (Scribn.) Henr.",Morton's alpine oatgrass
"AGCA",,"Agastache cana (Hook.) Wooton & Standl.",mosquito plant
"SIAC",,"Silene acaulis (L.) Jacq.",moss campion
"SIACS2",,"Silene acaulis (L.) Jacq. var. subacaulescens (F.N. Williams) Fernald & H. St. John",moss campion
"GEFR",,"Gentiana fremontii Torr.",moss gentian
"PESE",,"Pectocarya setosa A. Gray",moth combseed
"VEBL",,"Verbascum blattaria L.",moth mullein
"ATOB",,"Atriplex obovata Moq.",mound saltbush
"PESI",,"Pediocactus simpsonii (Engelm.) Britton & Rose",mountain ball cactus
"PESIM",,"Pediocactus simpsonii (Engelm.) Britton & Rose var. minor (Engelm.) Cockerell",mountain ball cactus
"PESIS",,"Pediocactus simpsonii (Engelm.) Britton & Rose var. simpsonii ",mountain ball cactus
"AGVA",,"Agrostis variabilis Rydb.",mountain bentgrass
"ARTRV",,"Artemisia tridentata Nutt. ssp. vaseyana (Rydb.) Beetle",mountain big sagebrush
"LEMO3",,"Lesquerella montana (A. Gray) S. Watson",mountain bladderpod
"VEOR",,"Verbesina oreophila Wooton & Standl.",mountain crownbeard
"ZIEL2",,"Zigadenus elegans Pursh",mountain deathcamas
"ZIELE",,"Zigadenus elegans Pursh ssp. elegans ",mountain deathcamas
"DRRE",,"Draba rectifructa C.L. Hitchc.",mountain draba
"OELA2",,"Oenothera latifolia (Rydb.) Munz",mountain evening primrose
"SCMO4",,"Scrophularia montana Wooton",mountain figwort
"THMO6",,"Thermopsis montana Nutt.",mountain goldenbanner
"THMOM3",,"Thermopsis montana Nutt. var. montana ",mountain goldenbanner
"PAPAM2",,"Parnassia palustris L. var. montanensis (Fernald & Rydb. ex Rydb.) C.L. Hitchc.",mountain grass of Parnassus
"DERA",,"Delphinium ramosum Rydb.",mountain larkspur
"PEMI7",,"Pennellia micrantha (A. Gray) Nieuwl.",mountain mock thelypody
"MUMO",,"Muhlenbergia montana (Nutt.) Hitchc.",mountain muhly
"URGR",,"Urtica gracilenta Greene",mountain nettle
"PHMO4",,"Physocarpus monogynus (Torr.) J.M. Coult.",mountain ninebark
"LEMOM",,"Lepidium montanum Nutt. var. montanum ",mountain pepperweed
"LEMO2",,"Lepidium montanum Nutt.",mountain pepperweed
"LEMOC",,"Lepidium montanum Nutt. var. canescens (Thell.) C.L. Hitchc.",mountain pepperweed
"PHAU3",,"Phlox austromontana Coville",mountain phlox
"PHAUA3",,"Phlox austromontana Coville ssp. austromontana ",mountain phlox
"PIPU9",,"Piptatheropsis pungens (Torr.) Romasch., P.M. Peterson & R.J. Soreng",mountain ricegrass
"JUARL",,"Juncus arcticus Willd. ssp. littoralis (Engelm.) Hultén",mountain rush
"CASC12",,"Carex scopulorum T. Holm",mountain sedge
"CASCS2",,"Carex scopulorum T. Holm var. scopulorum ",mountain sedge
"HEAUM",,"Helenium autumnale L. var. montanum (Nutt.) Fernald",mountain sneezeweed
"SYOR2",,"Symphoricarpos oreophilus A. Gray",mountain snowberry
"SYORO",,"Symphoricarpos oreophilus A. Gray var. oreophilus ",mountain snowberry
"ELMO",,"Eleocharis montana (Kunth) Roem. & Schult.",mountain spikerush
"CYMO",,"Cymopterus montanus Nutt. ex Torr. & A. Gray",mountain springparsley
"EUCH2",,"Euphorbia chamaesula Boiss.",mountain spurge
"PECA10",,"Pericome caudata A. Gray",mountain tail-leaf
"DEIN5",,"Descurainia incana (Bernh. ex Fisch. & C.A. Mey.) Dorn",mountain tansymustard
"DEINI",,"Descurainia incana (Bernh. ex Fisch. & C.A. Mey.) Dorn ssp. incana ",mountain tansymustard
"DEINI2",,"Descurainia incana (Bernh. ex Fisch. & C.A. Mey.) Dorn ssp. incisa (Engelm. ex A. Gray) Kartesz & Gandhi",mountain tansymustard
"DEINP",,"Descurainia incana (Bernh. ex Fisch. & C.A. Mey.) Dorn ssp. procera (Greene) Kartesz & Gandhi",mountain tansymustard
"DEINV",,"Descurainia incana (Bernh. ex Fisch. & C.A. Mey.) Dorn ssp. viscosa (Rydb.) Kartesz & Gandhi",mountain tansymustard
"MAGL2",,"Madia glomerata Hook.",mountain tarweed
"CISC3",,"Cirsium scopulorum (Greene) Cockerell ex Daniels",mountain thistle
"HOMU",,"Hordeum murinum L.",mouse barley
"SOSI3",,"Solidago simplex Kunth",Mt. Albert goldenrod
"SOSIS",,"Solidago simplex Kunth ssp. simplex ",Mt. Albert goldenrod
"SOSIS3",,"Solidago simplex Kunth ssp. simplex var. simplex ",Mt. Albert goldenrod
"BRPA",,"Brickellia parvula A. Gray",Mt. Davis brickellbush
"PEDE11",,"Penstemon deaveri Crosswh.",Mt. Graham beardtongue
"PEPS4",,"Penstemon pseudoparvus Crosswh.",Mt. Washington beardtongue
"ASSQ",,"Asanthus squamulosus (A. Gray) R.M. King & H. Rob.",Mule Mountain brickellbush
"BASA4",,"Baccharis salicifolia (Ruiz & Pav.) Pers.",mule-fat
"ROMU",,"Rosa multiflora Thunb.",multiflora rose
"ADMO",,"Adoxa moschatellina L.",muskroot
"POFE",,"Poa fendleriana (Steud.) Vasey",muttongrass
"POFEA",,"Poa fendleriana (Steud.) Vasey ssp. albescens (Hitchc.) Soreng",muttongrass
"POFEF",,"Poa fendleriana (Steud.) Vasey ssp. fendleriana ",muttongrass
"POFEL",,"Poa fendleriana (Steud.) Vasey ssp. longiligula (Scribn. & T.A. Williams) Soreng",muttongrass
"EUMY2",,"Euphorbia myrsinites L.",myrtle spurge
"BROBL",,"Brickellia oblongifolia Nutt. var. linifolia (D.C. Eaton) B.L. Rob.",narrowleaf brickellbush
"SPAN2",,"Sparganium angustifolium Michx.",narrowleaf bur-reed
"TYAN",,"Typha angustifolia L.",narrowleaf cattail
"POAN3",,"Populus angustifolia James",narrowleaf cottonwood
"MILI3",,"Mirabilis linearis (Pursh) Heimerl",narrowleaf four o'clock
"CHLE4",,"Chenopodium leptophyllum (Moq.) Nutt. ex S. Watson",narrowleaf goosefoot
"BOLI7",,"Botrychium lineare W.H. Wagner",narrowleaf grapefern
"CRTE3",,"Crepis tectorum L.",narrowleaf hawksbeard
"PELI10",,"Pediomelum linearifolium (Torr. & A. Gray) J. Grimes",narrowleaf Indian breadroot
"PEANA",,"Pectis angustifolia Torr. var. angustifolia ",narrowleaf pectis
"LETE",,"Lechea tenuifolia Michx.",narrowleaf pinweed
"PLLA",,"Plantago lanceolata L.",narrowleaf plantain
"ECAN2",,"Echinacea angustifolia DC.",narrowleaf purple coneflower
"ECANA",,"Echinacea angustifolia DC. var. angustifolia ",narrowleaf purple coneflower
"BOLI2",,"Boerhavia linearifolia A. Gray",narrowleaf spiderling
"LIIN2",,"Lithospermum incisum Lehm.",narrowleaf stoneseed
"SAEX",,"Salix exigua Nutt.",narrowleaf willow
"STMIM",,"Stephanomeria minor (Hook.) Nutt. var. minor ",narrowleaf wirelettuce
"YUAN2",,"Yucca angustissima Engelm. ex Trel.",narrowleaf yucca
"YUANA2",,"Yucca angustissima Engelm. ex Trel. var. angustissima ",narrowleaf yucca
"MELI13",,"Mentzelia linearifolia N.D. Atwood & S.L. Welsh",narrow-leaved blazingstar
"CRGR3",,"Cryptantha gracilis Osterh.",narrowstem cryptantha
"CAST11",,"Callitriche stenoptera Lansdown",narrow-wing water-starwort
"ASNA",,"Astragalus naturitensis Payson",Naturita milkvetch
"CYNA5",,"Cyclanthera naudiniana Cogn.",Naudin's cyclanthera
"LENA8",,"Lesquerella navajoensis O'Kane",Navajo bladderpod
"POSU6",,"Potentilla subviscosa Greene",Navajo cinquefoil
"POSUS",,"Potentilla subviscosa Greene var. subviscosa ",Navajo cinquefoil
"OECAN",,"Oenothera caespitosa Nutt. ssp. navajoensis W.L. Wagner, Stockhouse & Klein",Navajo evening primrose
"ERCO27",,"Erigeron concinnus (Hook. & Arn.) Torr. & A. Gray",Navajo fleabane
"ERCOC3",,"Erigeron concinnus (Hook. & Arn.) Torr. & A. Gray var. concinnus ",Navajo fleabane
"PHCL",,"Phlox cluteana A. Nelson",Navajo Mountain phlox
"MUAR4",,"Muhlenbergia arsenei Hitchc.",Navajo muhly
"THSU",,"Thelesperma subnudum A. Gray",Navajo tea
"THSUS",,"Thelesperma subnudum A. Gray var. subnudum ",Navajo tea
"YUBAN",,"Yucca baileyi Wooton & Standl. var. navajoa (J.M. Webber) J.M. Webber",Navajo yucca
"YUBA2",,"Yucca baileyi Wooton & Standl.",Navajo yucca
"YUBAB3",,"Yucca baileyi Wooton & Standl. var. baileyi ",Navajo yucca
"OESUN",,"Oenothera suffulta (Engelm. ex A. Gray) W.L. Wagner & Hoch ssp. nealleyi (J.M. Coult.) W.L. Wagner & Hoch",Nealley's kisses
"ERNE9",,"Erioneuron nealleyi (Vasey) Tateoka",Nealley's woollygrass
"LUPL",,"Lupinus plattensis S. Watson",Nebraska lupine
"CANE2",,"Carex nebrascensis Dewey",Nebraska sedge
"VEPE2",,"Veronica peregrina L.",neckweed
"HECO26",,"Hesperostipa comata (Trin. & Rupr.) Barkworth",needle and thread
"HECOC8",,"Hesperostipa comata (Trin. & Rupr.) Barkworth ssp. comata ",needle and thread
"BOAR",,"Bouteloua aristidoides (Kunth) Griseb.",needle grama
"BOARA",,"Bouteloua aristidoides (Kunth) Griseb. var. aristidoides ",needle grama
"ELAC",,"Eleocharis acicularis (L.) Roem. & Schult.",needle spikerush
"HOAC",,"Houstonia acerosa (A. Gray) A. Gray ex Benth. & Hook. f.",needleleaf bluet
"HOACA2",,"Houstonia acerosa (A. Gray) A. Gray ex Benth. & Hook. f. var. acerosa ",needleleaf bluet
"HOACP2",,"Houstonia acerosa (A. Gray) A. Gray ex Benth. & Hook. f. var. polypremoides (A. Gray) Terrell",needleleaf bluet
"CADU6",,"Carex duriuscula C.A. Mey.",needleleaf sedge
"CANE3",,"Carex nelsonii Mack.",Nelson's sedge
"CELAR",,"Celtis laevigata Willd. var. reticulata (Torr.) L.D. Benson",netleaf hackberry
"QURU4",,"Quercus rugosa Née",netleaf oak
"MASO4",,"Margaranthus solanaceus Schltdl.",netted globecherry
"CHMU2",,"Chenopodium murale L.",nettleleaf goosefoot
"LONE",,"Lomatium nevadense (S. Watson) J.M. Coult. & Rose",Nevada biscuitroot
"CRNE2",,"Cryptantha nevadensis A. Nelson & Kennedy",Nevada cryptantha
"CRNEN",,"Cryptantha nevadensis A. Nelson & Kennedy var. nevadensis ",Nevada cryptantha
"HEMUN",,"Heliomeris multiflora Nutt. var. nevadensis (A. Nelson) Yates",Nevada goldeneye
"LENE5",,"Lewisia nevadensis (A. Gray) B.L. Rob.",Nevada lewisia
"LALA3",,"Lathyrus lanszwertii Kellogg",Nevada pea
"LALAL3",,"Lathyrus lanszwertii Kellogg var. leucanthus (Rydb.) Dorn",Nevada pea
"SYNO2",,"Symphyotrichum novae-angliae (L.) G.L. Nesom",New England aster
"PHSUN",,"Physalis subulata Rydb. var. neomexicana (Rydb.) Waterf. ex Kartesz & Gandhi",New Mexican groundcherry
"GRARN",,"Grindelia arizonica A. Gray var. neomexicana (Wooton & Standl.) G.L. Nesom",New Mexican gumweed
"SOHEN",,"Solanum heterodoxum Dunal var. novomexicanum Bartlett",New Mexican nightshade
"ALCEN",,"Allium cernuum Roth var. neomexicanum (Rydb.) J.F. Macbr.",New Mexican nodding onion
"RHINN",,"Rhodiola integrifolia Raf. ssp. neomexicana (Britton) Kartesz",New Mexican stonecrop
"HENO",,"Heuchera novomexicana Wheelock",New Mexico alumroot
"PENE6",,"Penstemon neomexicanus Wooton & Standl.",New Mexico beardtongue
"OECON2",,"Oenothera coloradensis (Rydb.) W.L. Wagner & Hoch ssp. neomexicana (Wooton) W.L. Wagner & Hoch",New Mexico beeblossom
"LOPL2",,"Lotus plebeius (Brandegee) Barneby",New Mexico bird's-foot trefoil
"POOC",,"Poa occidentalis Vasey",New Mexico bluegrass
"WONE",,"Woodsia neomexicana Windham",New Mexico cliff fern
"ACNE",,"Acalypha neomexicana Müll. Arg.",New Mexico copperleaf
"CRAL",,"Cryptantha albida (Kunth) I.M. Johnst.",New Mexico cryptantha
"OENE",,"Oenothera neomexicana (Small) Munz",New Mexico evening primrose
"PHCO47",,"Phemeranthus confertiflorus (Greene) Hershkovitz",New Mexico fameflower
"SINE",,"Sida neomexicana A. Gray",New Mexico fanpetals
"HENE5",,"Hesperostipa neomexicana (Thurb. ex J.M. Coult.) Barkworth",New Mexico feathergrass
"SCMA7",,"Scrophularia macrantha Greene ex Stiefelhagen",New Mexico figwort
"ERNE3",,"Erigeron neomexicanus A. Gray",New Mexico fleabane
"CHNE3",,"Chenopodium neomexicanum Standl.",New Mexico goosefoot
"CHNEN",,"Chenopodium neomexicanum Standl. var. neomexicanum ",New Mexico goosefoot
"PANEN",,"Packera neomexicana (A. Gray) W.A. Weber & Á. Löve var. neomexicana ",New Mexico groundsel
"PANE7",,"Packera neomexicana (A. Gray) W.A. Weber & Á. Löve",New Mexico groundsel
"PANEM",,"Packera neomexicana (A. Gray) W.A. Weber & Á. Löve var. mutabilis (Greene) W.A. Weber & Á. Löve",New Mexico groundsel
"RONE",,"Robinia neomexicana A. Gray",New Mexico locust
"RONEN",,"Robinia neomexicana A. Gray var. neomexicana ",New Mexico locust
"LUNE2",,"Lupinus neomexicanus Greene",New Mexico lupine
"ACGLN2",,"Acer glabrum Torr. var. neomexicanum (Greene) Kearney & Peebles",New Mexico maple
"ASNE4",,"Astragalus neomexicanus Wooton & Standl.",New Mexico milkvetch
"MUPA2",,"Muhlenbergia pauciflora Buckley",New Mexico muhly
"ACPE13",,"Achnatherum perplexum Hoge & Barkworth",New Mexico needlegrass
"PHNE3",,"Phacelia neomexicana Thurb. ex Torr.",New Mexico phacelia
"RANE",,"Rafinesquia neomexicana A. Gray",New Mexico plumeseed
"DIBR",,"Dichondra brachypoda Wooton & Standl.",New Mexico ponysfoot
"RUNE",,"Rubus neomexicanus A. Gray",New Mexico raspberry
"PEST8",,"Perityle staurophylla (Barneby) Shinners",New Mexico rockdaisy
"PESTH",,"Perityle staurophylla (Barneby) Shinners var. homoflora T.K. Todsen",New Mexico rockdaisy
"PESTS2",,"Perityle staurophylla (Barneby) Shinners var. staurophylla ",New Mexico rockdaisy
"JUINN",,"Juncus interior Wiegand var. neomexicanus (Wiegand) F.J. Herm.",New Mexico rush
"ARNE2",,"Argythamnia neomexicana Müll. Arg.",New Mexico silverbush
"YUHAN",,"Yucca harrimaniae Trel. var. neomexicana (Wooton & Standl.) Reveal",New Mexico Spanish bayonet
"ASKEN",,"Astragalus kentrophyta A. Gray var. neomexicanus (Barneby) Barneby",New Mexico spiny milkvetch
"ESVIN",,"Escobaria vivipara (Nutt.) Buxbaum var. neomexicana (Engelm.) Buxbaum",New Mexico spinystar
"HAHI2",,"Hackelia hirsuta (Wooton & Standl.) I.M. Johnst.",New Mexico stickseed
"HEPR5",,"Helianthus praetermissus E.E. Watson",New Mexico sunflower
"PSAS2",,"Psilactis asteroides A. Gray",New Mexico tansyaster
"CINE",,"Cirsium neomexicanum A. Gray",New Mexico thistle
"DENE",,"Desmodium neomexicanum A. Gray",New Mexico ticktrefoil
"LINE",,"Linum neomexicanum Greene",New Mexico yellow flax
"VENO",,"Vernonia noveboracensis (L.) Michx.",New York ironweed
"HYNE",,"Hymenopappus newberryi (A. Gray) I.M. Johnst.",Newberry's hymenopappus
"ASNE6",,"Astragalus newberryi A. Gray",Newberry's milkvetch
"ASNEN",,"Astragalus newberryi A. Gray var. newberryi ",Newberry's milkvetch
"COCAN",,"Coreopsis californica (Nutt.) H. Sharsm. var. newberryi (A. Gray) E.B. Sm.",Newberry's tickseed
"PHNE5",,"Physaria newberryi A. Gray",Newberry's twinpod
"PHNEN",,"Physaria newberryi A. Gray var. newberryi ",Newberry's twinpod
"PHNEY",,"Physaria newberryi A. Gray var. yesicola R.C. Sivinski",Newberry's twinpod
"PEGR3",,"Peniocereus greggii (Engelm.) Britton & Rose",nightblooming cereus
"PEGRG",,"Peniocereus greggii (Engelm.) Britton & Rose var. greggii ",nightblooming cereus
"SINO",,"Silene noctiflora L.",nightflowering silene
"DAEN",,"Dalea enneandra Nutt.",nineanther prairie clover
"ENDE",,"Enneapogon desvauxii Desv. ex P. Beauv.",nineawn pappusgrass
"COMA14",,"Coryphantha macromeris (Engelm.) Lem.",nipple beehive cactus
"COMAM2",,"Coryphantha macromeris (Engelm.) Lem. var. macromeris ",nipple beehive cactus
"BICE",,"Bidens cernua L.",nodding beggartick
"COLA4",,"Cordylanthus laxiflorus A. Gray",nodding bird's-beak
"PORE",,"Poa reflexa Vasey & Scribn. ex Vasey",nodding bluegrass
"BRAN",,"Bromus anomalus Rupr. ex Fourn.",nodding brome
"ERCE2",,"Eriogonum cernuum Nutt.",nodding buckwheat
"CENU2",,"Cerastium nutans Raf.",nodding chickweed
"CENUN",,"Cerastium nutans Raf. var. nutans ",nodding chickweed
"OXDE2",,"Oxytropis deflexa (Pall.) DC.",nodding locoweed
"OXDEP2",,"Oxytropis deflexa (Pall.) DC. var. pulcherrima S.L. Welsh & A. Huber",nodding locoweed
"ASGL5",,"Asclepias glaucescens Kunth",nodding milkweed
"ALCE2",,"Allium cernuum Roth",nodding onion
"ALCEO",,"Allium cernuum Roth var. obtusum Cockerell ex J.F. Macbr.",nodding onion
"CANU4",,"Carduus nutans L.",nodding plumeless thistle
"SEBI2",,"Senecio bigelovii A. Gray",nodding ragwort
"SEBIB",,"Senecio bigelovii A. Gray var. bigelovii ",nodding ragwort
"SACE2",,"Saxifraga cernua L.",nodding saxifrage
"RONU",,"Rosa nutkana C. Presl",Nootka rose
"GABO2",,"Galium boreale L.",northern bedstraw
"CAGY2",,"Carex gynocrates Wormsk. ex Drejer",northern bog sedge
"VINE",,"Viola nephrophylla Greene",northern bog violet
"CASP8",,"Catalpa speciosa (Warder) Warder ex Engelm.",northern catalpa
"PLAQ2",,"Platanthera aquilonis Sheviak",northern green orchid
"JUAL4",,"Juncus alpinoarticulatus Chaix",northern green rush
"LOOR",,"Lomatium orientale J.M. Coult. & Rose",Northern Idaho biscuitroot
"BOPI",,"Botrychium pinnatum H. St. John",northern moonwort
"CASTI3",,"Calamagrostis stricta (Timm) Koeler ssp. inexpansa (A. Gray) C.W. Greene",northern reedgrass
"STCA",,"Stellaria calycantha (Ledeb.) Bong.",northern starwort
"HIHI",,"Hierochloe hirta (Schrank) Borbás",northern sweetgrass
"HIHIA",,"Hierochloe hirta (Schrank) Borbás ssp. arctica (J. Presl) G. Weim.",northern sweetgrass
"LIBO4",,"Listera borealis Morong",northern twayblade
"ALTR7",,"Alisma triviale Pursh",northern water plantain
"CAHE2",,"Callitriche hermaphroditica L.",northern water-starwort
"CAUT",,"Carex utriculata Boott",Northwest Territory sedge
"CAAN7",,"Castilleja angustifolia (Nutt.) G. Don",northwestern Indian paintbrush
"CAAND",,"Castilleja angustifolia (Nutt.) G. Don var. dubia A. Nelson",northwestern Indian paintbrush
"HYSCN",,"Hypericum scouleri Hook. ssp. nortoniae (M.E. Jones) J.M. Gillett",Norton's St. Johnswort
"CANO2",,"Carex norvegica Retz.",Norway sedge
"PONO3",,"Potentilla norvegica L.",Norwegian cinquefoil
"PONOM",,"Potentilla norvegica L. ssp. monspeliensis (L.) Asch. & Graebn.",Norwegian cinquefoil
"PUNU2",,"Puccinellia nuttalliana (Schult.) Hitchc.",Nuttall's alkaligrass
