Search type: State
Accepted Symbol,Synonym,Scientific Name,Common Name
"MADE3",,"Matelea decipiens (Alexander) Woodson",oldfield milkvine
"SEVU",,"Senecio vulgaris L.",old-man-in-the-Spring
"HYAR3",,"Hymenopappus artemisiifolius DC.",oldplainsman
"HYARA",,"Hymenopappus artemisiifolius DC. var. artemisiifolius ",oldplainsman
"HYARR2",,"Hymenopappus artemisiifolius DC. var. riograndensis B.L. Turner",oldplainsman
"GAUN2",,"Galium uniflorum Michx.",oneflower bedstraw
"HYUN",,"Hydrolea uniflora Raf.",oneflower false fiddleleaf
"CYRE14",,"Cyperus retroflexus Buckley",oneflower flatsedge
"BOUN",,"Bouteloua uniflora Vasey",oneflower grama
"ORUN",,"Orobanche uniflora L.",oneflowered broomrape
"SIAN",,"Sicyos angulatus L.",oneseed bur cucumber
"GAMU",,"Gaillardia multiceps Greene",onion blanketflower
"GAMUM",,"Gaillardia multiceps Greene var. microcephala B.L. Turner",onion blanketflower
"DILA9",,"Dichanthelium laxiflorum (Lam.) Gould",openflower rosette grass
"ACOP",,"Acmella oppositifolia (Lam.) R.K. Jansen",oppositeleaf spotflower
"ACOPR",,"Acmella oppositifolia (Lam.) R.K. Jansen var. repens (Walter) R.K. Jansen",oppositeleaf spotflower
"RUFU2",,"Rudbeckia fulgida Aiton",orange coneflower
"PHAU13",,"Phemeranthus aurantiacus (Engelm.) Kiger",orange fameflower
"DEWO",,"Delphinium wootonii Rydb.",Organ Mountain larkspur
"YOJA",,"Youngia japonica (L.) DC.",Oriental false hawksbeard
"AGDE6",,"Agalinis densiflora (Benth.) S.F. Blake",Osage false foxglove
"MAPO",,"Maclura pomifera (Raf.) C.K. Schneid.",Osage-orange
"PASP",,"Palafoxia sphacelata (Nutt. ex Torr.) Cory",othake
"POAR11",,"Polygonum arenastrum Jord. ex Boreau",oval-leaf knotweed
"HYOV",,"Hydrolea ovata Nutt. ex Choisy",ovate false fiddleleaf
"THOV",,"Thelypteris ovata R.P. St. John",ovate marsh fern
"PEOV",,"Pellaea ovata (Desv.) Weath.",ovateleaf cliffbrake
"LEVU",,"Leucanthemum vulgare Lam.",oxeye daisy
"SPVAO",,"Sporobolus vaginiflorus (Torr. ex A. Gray) Alph. Wood var. ozarkanus (Fernald) Shinners",Ozark dropseed
"LIAR",,"Limnodea arkansana (Nutt.) L.H. Dewey",Ozark grass
"ASDI4",,"Astragalus distortus Torr. & A. Gray",Ozark milkvetch
"CAOZ2",,"Carex ozarkana P. Rothr. & Reznicek",Ozark sedge
"BOER3",,"Bouchetia erecta DC.",paintedtongue
"COUMP",,"Comandra umbellata (L.) Nutt. ssp. pallida (A. DC.) Piehl",pale bastard toadflax
"RUAL4",,"Rumex altissimus Alph. Wood",pale dock
"CHPA16",,"Chamaesaracha pallida Averett",pale five eyes
"CLVE",,"Clematis versicolor Small ex Rydb.",pale leather flower
"LOAP",,"Lobelia appendiculata A. DC.",pale lobelia
"LOAPA",,"Lobelia appendiculata A. DC. var. appendiculata ",pale lobelia
"ELMA5",,"Eleocharis macrostachya Britton",pale spikerush
"PLFL",,"Platanthera flava (L.) Lindl.",palegreen orchid
"PLFLF",,"Platanthera flava (L.) Lindl. var. flava ",palegreen orchid
"LOSP",,"Lobelia spicata Lam.",palespike lobelia
"CRPA21",,"Cryptantha palmeri (A. Gray) Payson",Palmer's cryptantha
"POPA17",,"Polygala palmeri S. Watson",Palmer's milkwort
"DICA31",,"Dimorphocarpa candicans (Raf.) Rollins",Palmer's spectaclepod
"SPPE2",,"Sphaeralcea pedatifida (A. Gray) A. Gray",palmleaf globemallow
"PEDI9",,"Pediomelum digitatum (Nutt. ex Torr. & A. Gray) Isely",palmleaf Indian breadroot
"CAPE23",,"Callirhoe pedata (Nutt. ex Hook.) A. Gray",palmleaf poppymallow
"COGR10",,"Conoclinium greggii (A. Gray) Small",palmleaf thoroughwort
"ELTR4",,"Elionurus tripsacoides Humb. & Bonpl. ex Willd.",Pan American balsamscale
"AMPA4",,"Amorpha paniculata Torr. & A. Gray",panicled false indigo
"SIPA5",,"Sidastrum paniculatum (L.) Fryxell",panicled sandmallow
"DEPA6",,"Desmodium paniculatum (L.) DC.",panicledleaf ticktrefoil
"BRPA4",,"Broussonetia papyrifera (L.) L'Hér. ex Vent.",paper mulberry
"PIRE5",,"Pinus remota (Little) D.K. Bailey & Hawksw.",papershell pinyon
"OECIP",,"Oenothera cinerea (Wooton & Standl.) W.L. Wagner & Hoch ssp. parksii (Munz) W.L. Wagner & Hoch",Parks' beeblossom
"CRPA5",,"Croton parksii Croizat",Parks' croton
"POPA6",,"Polygonella parksii Cory",Parks' jointweed
"ANPA9",,"Antennaria parlinii Fernald",Parlin's pussytoes
"ANPAF",,"Antennaria parlinii Fernald ssp. fallax (Greene) Bayer & Stebbins",Parlin's pussytoes
"MYAQ2",,"Myriophyllum aquaticum (Vell.) Verdc.",parrot feather watermilfoil
"RUPA3",,"Ruellia parryi A. Gray",Parry's wild petunia
"CRMA5",,"Crataegus marshallii Eggl.",parsley hawthorn
"CHFA2",,"Chamaecrista fasciculata (Michx.) Greene",partridge pea
"CHFAF",,"Chamaecrista fasciculata (Michx.) Greene var. fasciculata ",partridge pea
"MIRE",,"Mitchella repens L.",partridgeberry
"HETE3",,"Heliotropium tenellum (Nutt.) Torr.",pasture heliotrope
"STPIP2",,"Stylisma pickeringii (Torr. ex M.A. Curtis) A. Gray var. pattersonii (Fernald & B.G. Schub.) Myint",Patterson's dawnflower
"PRTE",,"Prunus texana D. Dietr.",peachbush
"SAAM2",,"Salix amygdaloides Andersson",peachleaf willow
"TRPO6",,"Trifolium polymorphum Poir.",peanut clover
"CAIL2",,"Carya illinoinensis (Wangenh.) K. Koch",pecan
"GAPE2",,"Gamochaeta pensylvanica (Willd.) Cabrera",Pennsylvania everlasting
"PAPE5",,"Parietaria pensylvanica Muhl. ex Willd.",Pennsylvania pellitory
"POPE2",,"Polygonum pensylvanicum L.",Pennsylvania smartweed
"OXDI",,"Oxalis dichondrifolia A. Gray",peonyleaf woodsorrel
"CRHU",,"Croton humilis L.",pepperbush
"MEPI",,"Mentha ×piperita L. (pro sp.) [aquatica × spicata]",peppermint
"NEAR5",,"Nekemias arborea (L.) J. Wen & Boggan",peppervine
"KAPE",,"Kallstroemia perennans B.L. Turner",perennial caltrop
"LOPE",,"Lolium perenne L.",perennial ryegrass
"GASU",,"Gaillardia suavis (A. Gray & Engelm.) Britton & Rusby",perfumeballs
"SCMO",,"Schinus molle L.",Peruvian peppertree
"SEPE",,"Selaginella peruviana (Milde) Hieron.",Peruvian spikemoss
"LESP",,"Lepuropetalon spathulatum Elliott",petiteplant
"LOWI",,"Lophophora williamsii (Lem. ex Salm-Dyck) J.M. Coult.",peyote
"ERPH",,"Erigeron philadelphicus L.",Philadelphia fleabane
"ERPHP",,"Erigeron philadelphicus L. var. philadelphicus ",Philadelphia fleabane
"HECO5",,"Heliotropium convolvulaceum (Nutt.) A. Gray",phlox heliotrope
"HECOC7",,"Heliotropium convolvulaceum (Nutt.) A. Gray var. convolvulaceum ",phlox heliotrope
"CRTE5",,"Cryptantha texana (A. DC.) Greene",pick me nots
"POCO14",,"Pontederia cordata L.",pickerelweed
"STPI3",,"Stylisma pickeringii (Torr. ex M.A. Curtis) A. Gray",Pickering's dawnflower
"CAGL8",,"Carya glabra (Mill.) Sweet",pignut hickory
"AMTE9",,"Amaranthus ×texensis Henrickson [scleropoides × crassipes]",pigweed
"JUPI",,"Juniperus pinchotii Sudw.",Pinchot's juniper
"CYRE5",,"Cyperus retrorsus Chapm.",pine barren flatsedge
"CYRER2",,"Cyperus retrorsus Chapm. var. retrorsus ",pine barren flatsedge
"COSU7",,"Coryphantha sulcata (Engelm.) Britton & Rose",pineapple cactus
"ASOB",,"Asclepias obovata Elliott",pineland milkweed
"ACOS",,"Acalypha ostryifolia Riddell",pineland threeseed mercury
"EUPE9",,"Eustachys petraea (Sw.) Desv.",pinewoods fingergrass
"SPJU",,"Sporobolus junceus (P. Beauv.) Kunth",pineywoods dropseed
"EPMI2",,"Epithelantha micromeris (Engelm.) F.A.C. Weber ex Britton & Rose",pingpong-ball cactus
"STUM2",,"Strophostyles umbellata (Muhl. ex Willd.) Britton",pink fuzzybean
"GLPU4",,"Glandularia pumila (Rydb.) Umber",pink mock vervain
"PABI2",,"Pappophorum bicolor Fourn.",pink pappusgrass
"CLHA",,"Cleome hassleriana Chod.",pink queen
"DRCA2",,"Drosera capillaris Poir.",pink sundew
"FLIN2",,"Fleischmannia incarnata (Walter) R.M. King & H. Rob.",pink thoroughwort
"DATE6",,"Dalea tenuis (J.M. Coult.) Shinners",pinkglobe prairie clover
"OESP2",,"Oenothera speciosa Nutt.",pinkladies
"LIEL",,"Liatris elegans (Walter) Michx.",pinkscale blazing star
"LIELB",,"Liatris elegans (Walter) Michx. var. bridgesii Mayfield",pinkscale blazing star
"LIELC",,"Liatris elegans (Walter) Michx. var. carizzana Gaiser",pinkscale blazing star
"LIELE",,"Liatris elegans (Walter) Michx. var. elegans ",pinkscale blazing star
"ECEN2",,"Echinocereus enneacanthus Engelm.",pitaya
"ECENB",,"Echinocereus enneacanthus Engelm. var. brevispinus (W.O. Moore) L.D. Benson",pitaya
"SAAZG",,"Salvia azurea Michx. ex Lam. var. grandiflora Benth.",pitcher sage
"CHBE4",,"Chenopodium berlandieri Moq.",pitseed goosefoot
"OEPA2",,"Oenothera patriciae W.L. Wagner & Hoch",plains beeblossom
"MELE2",,"Melampodium leucanthum Torr. & A. Gray",plains blackfoot
"POAR3",,"Poa arida Vasey",plains bluegrass
"PODEM",,"Populus deltoides W. Bartram ex Marshall ssp. monilifera (Aiton) Eckenwalder",plains cottonwood
"APRA",,"Aphanostephus ramosissimus DC.",plains dozedaisy
"APRAH",,"Aphanostephus ramosissimus DC. var. humilis (Benth.) B.L. Turner & Birdsong",plains dozedaisy
"APRAR",,"Aphanostephus ramosissimus DC. var. ramosissimus ",plains dozedaisy
"CYON",,"Cyperus onerosus M.C. Johnst.",plains flatsedge
"LIPU4",,"Linum puberulum (Engelm.) A. Heller",plains flax
"ERMO2",,"Erigeron modestus A. Gray",plains fleabane
"ERIN",,"Eragrostis intermedia Hitchc.",plains lovegrass
"GLTU",,"Glandularia tumidula (L.M. Perry) Umber",plains mock vervain
"ALPE2",,"Allium perdulce S.V. Fraser",plains onion
"ALPEP",,"Allium perdulce S.V. Fraser var. perdulce ",plains onion
"AMPO4",,"Ammoselinum popei Torr. & A. Gray",plains sandparsley
"FRFL",,"Froelichia floridana (Nutt.) Moq.",plains snakecotton
"DICA2",,"Dichaetophora campestris A. Gray",plainsdaisy
"PLAQ",,"Planera aquatica J.F. Gmel.",planertree
"MALA15",,"Mandevilla lanuginosa (M. Martens & Galeotti) Pichon",plateau rocktrumpet
"MAMA5",,"Mandevilla macrosiphon (Torr.) Pichon",plateau rocktrumpet
"ARSI2",,"Argythamnia simulans J.W. Ingram",plateau silverbush
"TRED",,"Tradescantia edwardsiana Tharp",plateau spiderwort
"ASPL2",,"Astragalus plattensis Nutt.",Platte River milkvetch
"CYPL3",,"Cyperus plukenetii Fernald",Plukenet's flatsedge
"PHCU2",,"Phlox cuspidata Scheele",pointed phlox
"CHAC2",,"Chamaesyce acuta Millsp.",pointed sandmat
"ACPO",,"Acalypha poiretii Spreng.",Poiret's copperleaf
"SEDR",,"Sesbania drummondii (Rydb.) Cory",poisonbean
"DYLI",,"Dyschoriste linearis (Torr. & A. Gray) Kuntze",polkadots
"DYLIL",,"Dyschoriste linearis (Torr. & A. Gray) Kuntze var. linearis ",polkadots
"CYOC2",,"Cyperus ochraceus Vahl",pond flatsedge
"DITE2",,"Diodia teres Walter",poorjoe
"DITET",,"Diodia teres Walter var. teres ",poorjoe
"CYCO",,"Cyperus compressus L.",poorland flatsedge
"STVI5",,"Stylosanthes viscosa (L.) Sw.",poorman's friend
"PHPO",,"Phacelia popei Torr. & A. Gray",Pope's phacelia
"MIHY2",,"Mimosa hystricina (Small ex Britton & Rose) B.L. Turner",porcupine mimosa
"ILDE",,"Ilex decidua Walter",possumhaw
"VINU",,"Viburnum nudum L.",possumhaw
"VINUN",,"Viburnum nudum L. var. nudum ",possumhaw
"QUST",,"Quercus stellata Wangenh.",post oak
"KRDA",,"Krigia dandelion (L.) Nutt.",potato dwarfdandelion
"SPVA",,"Sporobolus vaginiflorus (Torr. ex A. Gray) Alph. Wood",poverty dropseed
"DASP2",,"Danthonia spicata (L.) P. Beauv. ex Roem. & Schult.",poverty oatgrass
"JUTE",,"Juncus tenuis Willd.",poverty rush
"ARDI5",,"Aristida divaricata Humb. & Bonpl. ex Willd.",poverty threeawn
"MIST2",,"Mimosa strigillosa Torr. & A. Gray",powderpuff
"THDE",,"Thalia dealbata Fraser ex Roscoe",powdery alligator-flag
"ACAN11",,"Acaciella angustissima (Mill.) Britton & Rose",prairie acacia
"ACANH2",,"Acaciella angustissima (Mill.) Britton & Rose var. hirta (Nutt.) B.L. Turner",prairie acacia
"OETR",,"Oenothera triangulata (Buckley) W.L. Wagner & Hoch",prairie beeblossom
"BIAM2",,"Bifora americana Benth. & Hook. f. ex S. Watson",prairie bishop
"LIPY",,"Liatris pycnostachya Michx.",prairie blazing star
"SICA9",,"Sisyrinchium campestre E.P. Bicknell",prairie blue-eyed grass
"WASC",,"Warnockia scutellarioides (Engelm. & A. Gray) M.W. Turner",prairie brazosmint
"AMDR",,"Amphiachyris dracunculoides (DC.) Nutt.",prairie broomweed
"SAAN2",,"Sanguisorba annua (Nutt. ex Hook.) Nutt. ex Torr. & A. Gray",prairie burnet
"RUFUP",,"Rudbeckia fulgida Aiton var. palustris (Eggert ex C.L. Boynt. & Beadle) Perdue",prairie coneflower
"SPPE",,"Spartina pectinata Bosc ex Link",prairie cordgrass
"ERCO8",,"Eriochloa contracta Hitchc.",prairie cupgrass
"LIPU2",,"Limnosciadium pumilum (Engelm. & A. Gray) Mathias & Constance",prairie dogshade
"AGHE4",,"Agalinis heterophylla (Nutt.) Small ex Britton",prairie false foxglove
"TRIN5",,"Trisetum interruptum Buckley",prairie false oat
"BATE",,"Baccharis texana (Torr. & A. Gray) A. Gray",prairie false willow
"PHRU8",,"Phemeranthus rugospermus (Holz.) Kiger",prairie fameflower
"ERST3",,"Erigeron strigosus Muhl. ex Willd.",prairie fleabane
"PHHI8",,"Physalis hispida (Waterf.) Cronquist",prairie groundcherry
"PAPL12",,"Packera plattensis (Nutt.) W.A. Weber & Á. Löve",prairie groundsel
"CAPUC",,"Castilleja purpurea (Nutt.) G. Don var. citrina (Pennell) Shinners",prairie Indian paintbrush
"KOMA",,"Koeleria macrantha (Ledeb.) Schult.",prairie Junegrass
"COPE",,"Cooperia pedunculata Herb.",prairie lily
"RITR2",,"Richardia tricocca (Torr. & A. Gray) Standl.",prairie Mexican clover
"MACY3",,"Matelea cynanchoides (Engelm.) Woodson",prairie milkvine
"PABR2",,"Panicum brachyanthum Steud.",prairie panicgrass
"PHST",,"Phacelia strictiflora (Engelm. & A. Gray) A. Gray",prairie phacelia
"SPHE7",,"Spigelia hedyotidea A. DC.",prairie pinkroot
"PLEL",,"Plantago elongata Pursh",prairie plantain
"PLELE",,"Plantago elongata Pursh ssp. elongata ",prairie plantain
"NEGE",,"Nemastylis geminiflora Nutt.",prairie pleatleaf
"CHMI8",,"Chamaesyce missurica (Raf.) Shinners",prairie sandmat
"RHLA5",,"Rhynchosia latifolia Nutt. ex Torr. & A. Gray",prairie snoutbean
"TROC",,"Tradescantia occidentalis (Britton) Smyth",prairie spiderwort
"RHLA3",,"Rhus lanceolata (A. Gray) Britton",prairie sumac
"HEPE",,"Helianthus petiolaris Nutt.",prairie sunflower
"HEPEP",,"Helianthus petiolaris Nutt. ssp. petiolaris ",prairie sunflower
"CRMO6",,"Croton monanthogynus Michx.",prairie tea
"AROL",,"Aristida oligantha Michx.",prairie threeawn
"TRLA10",,"Triodanis lamprosperma McVaugh",prairie Venus' looking-glass
"SPOB",,"Sphenopholis obtusata (Michx.) Scribn.",prairie wedgescale
"SAHU2",,"Salix humilis Marshall",prairie willow
"SAHUH",,"Salix humilis Marshall var. humilis ",prairie willow
"HELA6",,"Herbertia lahue (Molina) Goldblatt",prairienymph
"HELAC",,"Herbertia lahue (Molina) Goldblatt ssp. caerulea (Herb.) Goldblatt",prairienymph
"HEEL",,"Helenium elegans DC.",pretty sneezeweed
"HEELE2",,"Helenium elegans DC. var. elegans ",pretty sneezeweed
"CAAT4",,"Carex atlantica L.H. Bailey",prickly bog sedge
"SISP",,"Sida spinosa L.",prickly fanpetals
"LASE",,"Lactuca serriola L.",prickly lettuce
"SATR12",,"Salsola tragus L.",prickly Russian thistle
"THAC",,"Thymophylla acerosa (DC.) Strother",pricklyleaf dogweed
"DOME",,"Dodecatheon meadia L.",pride of Ohio
"DOMEM3",,"Dodecatheon meadia L. ssp. meadia ",pride of Ohio
"POIN4",,"Polygala incarnata L.",procession flower
"ALDR2",,"Alophia drummondii (Graham) R.C. Foster",propeller flower
"PAMI2",,"Panicum miliaceum L.",proso millet
"ASPR9",,"Asclepias prostrata Blackwell",prostrate milkweed
"AMAL",,"Amaranthus albus L.",prostrate pigweed
"CHPR6",,"Chamaesyce prostrata (Aiton) Small",prostrate sandmat
"STPR",,"Stellaria prostrata Baldw.",prostrate starwort
"DERO3",,"Desmodium rotundifolium DC.",prostrate ticktrefoil
"CACO22",,"Carex corrugata Fernald",prune-fruit sedge
"RHTRP",,"Rhus trilobata Nutt. var. pilosissima Engelm.",pubescent skunkbush sumac
"MIAS3",,"Mimosa asperata L.",Puerto Rico sensitive-briar
"MACA7",,"Marshallia caespitosa Nutt. ex DC.",puffballs
"MACAC2",,"Marshallia caespitosa Nutt. ex DC. var. caespitosa ",puffballs
"MACAS",,"Marshallia caespitosa Nutt. ex DC. var. signata Beadle & F.E. Boynt.",puffballs
"TRTE",,"Tribulus terrestris L.",puncturevine
"QUPU",,"Quercus pungens Liebm.",pungent oak
"AMBL2",,"Amaranthus blitum L.",purple amaranth
"PEAT2",,"Pellaea atropurpurea (L.) Link",purple cliffbrake
"DALA4",,"Dalea lasiathera A. Gray",purple dalea
"SPPU3",,"Sporobolus purpurascens (Sw.) Ham.",purple dropseed
"AGPU5",,"Agalinis purpurea (L.) Pennell",purple false foxglove
"OXLA3",,"Oxytropis lambertii Pursh",purple locoweed
"ERSP",,"Eragrostis spectabilis (Pursh) Steud.",purple lovegrass
"THDA",,"Thalictrum dasycarpum Fisch. & Avé-Lall.",purple meadow-rue
"PAIN6",,"Passiflora incarnata L.",purple passionflower
"CAIN2",,"Callirhoe involucrata (Torr. & A. Gray) A. Gray",purple poppymallow
"CAINL",,"Callirhoe involucrata (Torr. & A. Gray) A. Gray var. lineariloba ",purple poppymallow
"DAPU5",,"Dalea purpurea Vent.",purple prairie clover
"DAPUA",,"Dalea purpurea Vent. var. arenicola (Wemple) Barneby",purple prairie clover
"DAPUP",,"Dalea purpurea Vent. var. purpurea ",purple prairie clover
"OPMA8",,"Opuntia macrocentra Engelm.",purple pricklypear
"OPMAM",,"Opuntia macrocentra Engelm. var. macrocentra ",purple pricklypear
"TRPU4",,"Triplasis purpurea (Walter) Chapm.",purple sandgrass
"ARPUP6",,"Aristida purpurea Nutt. var. purpurea ",purple threeawn
"ARPU9",,"Aristida purpurea Nutt.",purple threeawn
"HEFL",,"Helenium flexuosum Raf.",purplehead sneezeweed
"EPCO",,"Epilobium coloratum Biehler",purpleleaf willowherb
"IOPI",,"Iodanthus pinnatifidus (Michx.) Steud.",purplerocket
"SYPU",,"Symphyotrichum puniceum (L.) Á. Löve & D. Löve",purplestem aster
"SYPUS",,"Symphyotrichum puniceum (L.) Á. Löve & D. Löve var. scabricaule (Shinners) G.L. Nesom",purplestem aster
"TRFL2",,"Tridens flavus (L.) Hitchc.",purpletop tridens
"TRFLF",,"Tridens flavus (L.) Hitchc. var. flavus ",purpletop tridens
"VEIN9",,"Verbena incompta P.W. Michael",purpletop vervain
"SUCA2",,"Suaeda calceoliformis (Hook.) Moq.",Pursh seepweed
"CRPU5",,"Crotalaria purshii DC.",Pursh's rattlebox
"DAOB",,"Dalea obovata (Torr. & A. Gray) Shinners",pussyfoot
"VIMI",,"Vicia minutiflora F.G. Dietr.",pygmyflower vetch
"MEPY",,"Melochia pyramidata L.",pyramidflower
"DACA6",,"Daucus carota L.",Queen Anne's lace
"HIGR3",,"Hieracium gronovii L.",queendevil
"STSY",,"Stillingia sylvatica L.",queen's-delight
"STSYS2",,"Stillingia sylvatica L. ssp. sylvatica ",queen's-delight
"CEBE",,"Centaurium beyrichii (Torr. & A. Gray ex Torr.) B.L. Rob.",quinineweed
"TRAR4",,"Trifolium arvense L.",rabbitfoot clover
"PSOB3",,"Pseudognaphalium obtusifolium (L.) Hilliard & B.L. Burtt",rabbit-tobacco
"PSOBO",,"Pseudognaphalium obtusifolium (L.) Hilliard & B.L. Burtt ssp. obtusifolium ",rabbit-tobacco
"POPO",,"Polygala polygama Walter",racemed milkwort
"OXAL",,"Oxalis albicans Kunth",radishroot woodsorrel
"OXALA",,"Oxalis albicans Kunth ssp. albicans ",radishroot woodsorrel
"ECPE",,"Echinocereus pectinatus (Scheidw.) Engelm.",rainbow cactus
"PRLO",,"Proboscidea louisianica (Mill.) Thell.",ram's horn
"PRLOL",,"Proboscidea louisianica (Mill.) Thell. ssp. louisianica ",ram's horn
"ASLE10",,"Astragalus leptocarpus Torr. & A. Gray",rare loco milkvetch
"BOVI",,"Botrychium virginianum (L.) Sw.",rattlesnake fern
"BRTR",,"Brazoria truncata (Benth.) Engelm. & A. Gray",rattlesnake flower
"BRTRT2",,"Brazoria truncata (Benth.) Engelm. & A. Gray var. truncata ",rattlesnake flower
"CRRE4",,"Crotalaria retusa L.",rattleweed
"DIRA",,"Dichanthelium ravenelii (Scribn. & Merr.) Gould",Ravenel's rosette grass
"CACR8",,"Carex crus-corvi Shuttlw. ex Kunze",ravenfoot sedge
"AMCR4",,"Amaranthus cruentus L.",red amaranth
"BRRU2",,"Bromus rubens L.",red brome
"AEPA",,"Aesculus pavia L.",red buckeye
"AEPAF",,"Aesculus pavia L. var. flavescens (Sarg.) Correll",red buckeye
"AEPAP",,"Aesculus pavia L. var. pavia ",red buckeye
"AQCA",,"Aquilegia canadensis L.",red columbine
"CYGY",,"Cyphomeris gypsophiloides (M. Martens & Galeotti) Standl.",red cyphomeris
"GAPI",,"Gaillardia pinnatifida Torr.",red dome blanketflower
"BOTR2",,"Bouteloua trifida Thurb.",red grama
"ERSE",,"Eragrostis secundiflora J. Presl",red lovegrass
"ERSEO",,"Eragrostis secundiflora J. Presl ssp. oxylepis (Torr.) S.D. Koch",red lovegrass
"ACRU",,"Acer rubrum L.",red maple
"ASRU",,"Asclepias rubra L.",red milkweed
"MORU2",,"Morus rubra L.",red mulberry
"ARSA4",,"Argemone sanguinea Greene",red pricklypoppy
"SPIN",,"Spermolepis inermis (Nutt. ex DC.) Mathias & Constance",Red River scaleseed
"BODI3",,"Boerhavia diffusa L.",red spiderling
"PEBO",,"Persea borbonia (L.) Spreng.",redbay
"SOCA",,"Solanum campechiense L.",redberry nightshade
"ERHE4",,"Erythrina herbacea L.",redcardinal
"IPAM",,"Ipomoea amnicola Morong",redcenter morning-glory
"HEPA8",,"Hesperaloe parviflora (Torr.) J.M. Coult.",redflower false yucca
"HEPAP",,"Hesperaloe parviflora (Torr.) J.M. Coult. var. parviflora ",redflower false yucca
"ASVA",,"Asclepias variegata L.",redring milkweed
"AMRE",,"Amaranthus retroflexus L.",redroot amaranth
"CRMI",,"Cryptantha micrantha (Torr.) I.M. Johnst.",redroot cryptantha
"CRMIM",,"Cryptantha micrantha (Torr.) I.M. Johnst. var. micrantha ",redroot cryptantha
"CYER2",,"Cyperus erythrorhizos Muhl.",redroot flatsedge
"PLRH",,"Plantago rhodosperma Decne.",redseed plantain
"IPCO3",,"Ipomoea coccinea L.",redstar
"ERCI6",,"Erodium cicutarium (L.) L'Hér. ex Aiton",redstem stork's bill
"ERCIC",,"Erodium cicutarium (L.) L'Hér. ex Aiton ssp. cicutarium ",redstem stork's bill
"PARI4",,"Panicum rigidulum Bosc ex Nees",redtop panicgrass
"PARIR",,"Panicum rigidulum Bosc ex Nees var. rigidulum ",redtop panicgrass
"PODO3",,"Polanisia dodecandra (L.) DC.",redwhisker clammyweed
"TIBA",,"Tillandsia baileyi Rose ex Small",reflexed airplant
"CARE9",,"Carex retroflexa Muhl. ex Willd.",reflexed sedge
"BRCA6",,"Bromus catharticus Vahl",rescuegrass
"VIST",,"Viguiera stenoloba S.F. Blake",resinbush
"PLPO2",,"Pleopeltis polypodioides (L.) Andrews & Windham",resurrection fern
"PLPOM",,"Pleopeltis polypodioides (L.) Andrews & Windham ssp. michauxiana (Weath.) Andrews & Windham",resurrection fern
"MERE2",,"Mentzelia reverchonii (Urb. & Gilg) H.J. Thomp. & Zavort.",Reverchon's blazingstar
"SERE3",,"Setaria reverchonii (Vasey) Pilg.",Reverchon's bristlegrass
"HERE3",,"Hedeoma reverchonii (A. Gray) A. Gray",Reverchon's false pennyroyal
"HERER",,"Hedeoma reverchonii (A. Gray) A. Gray var. reverchonii ",Reverchon's false pennyroyal
"HERES",,"Hedeoma reverchonii (A. Gray) A. Gray var. serpyllifolia (Small) Irving",Reverchon's false pennyroyal
"PARE",,"Palafoxia reverchonii (Bush) Cory",Reverchon's palafox
"TRRE",,"Tradescantia reverchonii Bush",Reverchon's spiderwort
"ELRE",,"Eleocharis reverchonii Svens.",Reverchon's spikerush
"TRRE4",,"Trifolium resupinatum L.",reversed clover
"COEC",,"Coryphantha echinus (Engelm.) Britton & Rose",rhinoceros cactus
"CHGA2",,"Chloris gayana Kunth",Rhodes grass
"PTCO",,"Ptilimnium costatum (Elliott) Raf.",ribbed mock bishopweed
"CHGL13",,"Chamaesyce glyptosperma (Engelm.) Small",ribseed sandmat
"ORSA",,"Oryza sativa L.",rice
"SYDU2",,"Symphyotrichum dumosum (L.) G.L. Nesom",rice button aster
"SYDUD2",,"Symphyotrichum dumosum (L.) G.L. Nesom var. dumosum ",rice button aster
"LEOR",,"Leersia oryzoides (L.) Sw.",rice cutgrass
"CYIR",,"Cyperus iria L.",ricefield flatsedge
"XYJU",,"Xyris jupicai Rich.",Richard's yelloweyed grass
"APRI",,"Aphanostephus riddellii Torr. & A. Gray",Riddell's dozedaisy
"SERI2",,"Senecio riddellii Torr. & A. Gray",Riddell's ragwort
"LIST",,"Linum striatum Walter",ridged yellow flax
"CARI12",,"Castilleja rigida Eastw.",rigid Indian paintbrush
"JUFI2",,"Juncus filipendulus Buckley",ringseed rush
"AYLI",,"Ayenia limitaris Cristobal",Rio Grande ayenia
"ALMA9",,"Aloysia macrostachya (Torr.) Moldenke",Rio Grande beebrush
"SERER",,"Setaria reverchonii (Vasey) Pilg. ssp. ramiseta (Scribn.) W.E. Fox",Rio Grande bristlegrass
"TRRI6",,"Trichocoronis rivularis A. Gray",Rio Grande bugheal
"PODOR",,"Polanisia dodecandra (L.) DC. ssp. riograndensis Iltis",Rio Grande clammyweed
"HATU",,"Habranthus tubispathus (L'Hér.) Traub",Rio Grande copperlily
"PODEW",,"Populus deltoides W. Bartram ex Marshall ssp. wislizeni (S. Watson) Eckenwalder",Rio Grande cottonwood
"GILU3",,"Giliastrum ludens (Shinners) J.M. Porter",Rio Grande gilia
"GOHA",,"Gomphrena haageana Klotzsch",Rio Grande globe amaranth
"THNU",,"Thelesperma nuecense B.L. Turner",Rio Grande greenthread
"PHABR",,"Phyllanthus abnormis Baill. var. riograndensis G.L. Webster",Rio Grande leaf-flower
"ERPA",,"Eragrostis palmeri S. Watson",Rio Grande lovegrass
