Search type: State
Accepted Symbol,Synonym,Scientific Name,Common Name
"PHVI8",,"Physostegia virginiana (L.) Benth.",obedient plant
"PHVIP2",,"Physostegia virginiana (L.) Benth. ssp. praemorsa (Shinners) Cantino",obedient plant
"ACAN2",,"Acleisanthes anisophylla A. Gray",obliqueleaf trumpets
"FRBEO",,"Frangula betulifolia (Greene) V. Grub. ssp. obovata (Kearney & Peebles) Kartesz & Gandhi",obovate buckthorn
"SPOV",,"Spiranthes ovalis Lindl.",October lady's tresses
"AEGL",,"Aesculus glabra Willd.",Ohio buckeye
"AEGLA",,"Aesculus glabra Willd. var. arguta (Buckley) B.L. Rob.",Ohio buckeye
"OEMAO2",,"Oenothera macrocarpa Nutt. ssp. oklahomensis (J.B.S. Norton) Wagner",Oklahoma evening primrose
"CAOK2",,"Calopogon oklahomensis D.H. Goldman",Oklahoma grasspink
"PRGR",,"Prunus gracilis Engelm. & A. Gray",Oklahoma plum
"CAOK",,"Carex oklahomensis Mack.",Oklahoma sedge
"MADE3",,"Matelea decipiens (Alexander) Woodson",oldfield milkvine
"HYAR3",,"Hymenopappus artemisiifolius DC.",oldplainsman
"HYARA",,"Hymenopappus artemisiifolius DC. var. artemisiifolius ",oldplainsman
"HYARR2",,"Hymenopappus artemisiifolius DC. var. riograndensis B.L. Turner",oldplainsman
"HYUN",,"Hydrolea uniflora Raf.",oneflower false fiddleleaf
"CYRE14",,"Cyperus retroflexus Buckley",oneflower flatsedge
"BOUN",,"Bouteloua uniflora Vasey",oneflower grama
"SIAN",,"Sicyos angulatus L.",oneseed bur cucumber
"JUMO",,"Juniperus monosperma (Engelm.) Sarg.",oneseed juniper
"JUMOM",,"Juniperus monosperma (Engelm.) Sarg. var. monosperma ",oneseed juniper
"GAMU",,"Gaillardia multiceps Greene",onion blanketflower
"GAMUM",,"Gaillardia multiceps Greene var. microcephala B.L. Turner",onion blanketflower
"DILA9",,"Dichanthelium laxiflorum (Lam.) Gould",openflower rosette grass
"ACOP",,"Acmella oppositifolia (Lam.) R.K. Jansen",oppositeleaf spotflower
"ACOPR",,"Acmella oppositifolia (Lam.) R.K. Jansen var. repens (Walter) R.K. Jansen",oppositeleaf spotflower
"RUFU2",,"Rudbeckia fulgida Aiton",orange coneflower
"PHAU13",,"Phemeranthus aurantiacus (Engelm.) Kiger",orange fameflower
"HYGE",,"Hypericum gentianoides (L.) Britton, Sterns & Poggenb.",orangegrass
"DAGL",,"Dactylis glomerata L.",orchardgrass
"DAGLG",,"Dactylis glomerata L. ssp. glomerata ",orchardgrass
"POCE4",,"Polygonum cespitosum Blume, nom. inq.",Oriental lady's thumb
"POCEL",,"Polygonum cespitosum Blume var. longisetum (Bruijn) A.N. Steward",Oriental lady's thumb
"MAPO",,"Maclura pomifera (Raf.) C.K. Schneid.",Osage-orange
"PASP",,"Palafoxia sphacelata (Nutt. ex Torr.) Cory",othake
"POAR11",,"Polygonum arenastrum Jord. ex Boreau",oval-leaf knotweed
"CACE",,"Carex cephalophora Muhl. ex Willd.",oval-leaf sedge
"HYOV",,"Hydrolea ovata Nutt. ex Choisy",ovate false fiddleleaf
"THOV",,"Thelypteris ovata R.P. St. John",ovate marsh fern
"AROV",,"Arnoglossum ovatum (Walter) H. Rob.",ovateleaf cacalia
"PEOV",,"Pellaea ovata (Desv.) Weath.",ovateleaf cliffbrake
"QULY",,"Quercus lyrata Walter",overcup oak
"SPVAO",,"Sporobolus vaginiflorus (Torr. ex A. Gray) Alph. Wood var. ozarkanus (Fernald) Shinners",Ozark dropseed
"LIAR",,"Limnodea arkansana (Nutt.) L.H. Dewey",Ozark grass
"ASDI4",,"Astragalus distortus Torr. & A. Gray",Ozark milkvetch
"CAOZ2",,"Carex ozarkana P. Rothr. & Reznicek",Ozark sedge
"BOER3",,"Bouchetia erecta DC.",paintedtongue
"COUMP",,"Comandra umbellata (L.) Nutt. ssp. pallida (A. DC.) Piehl",pale bastard toadflax
"RUAL4",,"Rumex altissimus Alph. Wood",pale dock
"CHPA16",,"Chamaesaracha pallida Averett",pale five eyes
"LOAP",,"Lobelia appendiculata A. DC.",pale lobelia
"LOAPA",,"Lobelia appendiculata A. DC. var. appendiculata ",pale lobelia
"ECPA",,"Echinacea pallida (Nutt.) Nutt.",pale purple coneflower
"ELMA5",,"Eleocharis macrostachya Britton",pale spikerush
"LOSP",,"Lobelia spicata Lam.",palespike lobelia
"LOSPS",,"Lobelia spicata Lam. var. scaposa McVaugh",palespike lobelia
"CYPA24",,"Cyperus pallidicolor (Kük.) G. Tucker",pallid flatsedge
"CRPA21",,"Cryptantha palmeri (A. Gray) Payson",Palmer's cryptantha
"DICA31",,"Dimorphocarpa candicans (Raf.) Rollins",Palmer's spectaclepod
"SPPE2",,"Sphaeralcea pedatifida (A. Gray) A. Gray",palmleaf globemallow
"PEDI9",,"Pediomelum digitatum (Nutt. ex Torr. & A. Gray) Isely",palmleaf Indian breadroot
"CAPE23",,"Callirhoe pedata (Nutt. ex Hook.) A. Gray",palmleaf poppymallow
"COGR10",,"Conoclinium greggii (A. Gray) Small",palmleaf thoroughwort
"ELTR4",,"Elionurus tripsacoides Humb. & Bonpl. ex Willd.",Pan American balsamscale
"URPA",,"Urochloa panicoides P. Beauv.",panic liverseed grass
"AMPA4",,"Amorpha paniculata Torr. & A. Gray",panicled false indigo
"SIPA5",,"Sidastrum paniculatum (L.) Fryxell",panicled sandmallow
"DEPA6",,"Desmodium paniculatum (L.) DC.",panicledleaf ticktrefoil
"PIRE5",,"Pinus remota (Little) D.K. Bailey & Hawksw.",papershell pinyon
"URMU",,"Urochloa mutica (Forssk.) T.Q. Nguyen",para grass
"CHCA6",,"Chloris canterai Arechav.",Paraguayan windmill grass
"CHCAC5",,"Chloris canterai Arechav. var. canterai ",Paraguayan windmill grass
"CRPA5",,"Croton parksii Croizat",Parks' croton
"POPA6",,"Polygonella parksii Cory",Parks' jointweed
"ANPA9",,"Antennaria parlinii Fernald",Parlin's pussytoes
"ANPAF",,"Antennaria parlinii Fernald ssp. fallax (Greene) Bayer & Stebbins",Parlin's pussytoes
"MYAQ2",,"Myriophyllum aquaticum (Vell.) Verdc.",parrot feather watermilfoil
"CRMA5",,"Crataegus marshallii Eggl.",parsley hawthorn
"CHFA2",,"Chamaecrista fasciculata (Michx.) Greene",partridge pea
"CHFAF",,"Chamaecrista fasciculata (Michx.) Greene var. fasciculata ",partridge pea
"MIRE",,"Mitchella repens L.",partridgeberry
"HETE3",,"Heliotropium tenellum (Nutt.) Torr.",pasture heliotrope
"STPIP2",,"Stylisma pickeringii (Torr. ex M.A. Curtis) A. Gray var. pattersonii (Fernald & B.G. Schub.) Myint",Patterson's dawnflower
"PRTE",,"Prunus texana D. Dietr.",peachbush
"ARHY",,"Arachis hypogaea L.",peanut
"TRPO6",,"Trifolium polymorphum Poir.",peanut clover
"PEGL2",,"Pennisetum glaucum (L.) R. Br.",pearl millet
"CAIL2",,"Carya illinoinensis (Wangenh.) K. Koch",pecan
"CAPE3",,"Cardamine pensylvanica Muhl. ex Willd.",Pennsylvania bittercress
"GAPE2",,"Gamochaeta pensylvanica (Willd.) Cabrera",Pennsylvania everlasting
"PAPE5",,"Parietaria pensylvanica Muhl. ex Willd.",Pennsylvania pellitory
"POPE2",,"Polygonum pensylvanicum L.",Pennsylvania smartweed
"OXDI",,"Oxalis dichondrifolia A. Gray",peonyleaf woodsorrel
"MEPI",,"Mentha ×piperita L. (pro sp.) [aquatica × spicata]",peppermint
"NEAR5",,"Nekemias arborea (L.) J. Wen & Boggan",peppervine
"ERPS80",,"Eriochloa pseudoacrotricha (Stapf ex Thell.) J.M. Black",perennial cupgrass
"LOPEP",,"Lolium perenne L. ssp. perenne ",perennial ryegrass
"LOPE",,"Lolium perenne L.",perennial ryegrass
"GASU",,"Gaillardia suavis (A. Gray & Engelm.) Britton & Rusby",perfumeballs
"SEPE",,"Selaginella peruviana (Milde) Hieron.",Peruvian spikemoss
"LESP",,"Lepuropetalon spathulatum Elliott",petiteplant
"ERPH",,"Erigeron philadelphicus L.",Philadelphia fleabane
"ERPHP",,"Erigeron philadelphicus L. var. philadelphicus ",Philadelphia fleabane
"PAPH",,"Panicum philadelphicum Bernh. ex Trin.",Philadelphia panicgrass
"HECO5",,"Heliotropium convolvulaceum (Nutt.) A. Gray",phlox heliotrope
"HECOC7",,"Heliotropium convolvulaceum (Nutt.) A. Gray var. convolvulaceum ",phlox heliotrope
"CRTE5",,"Cryptantha texana (A. DC.) Greene",pick me nots
"POCO14",,"Pontederia cordata L.",pickerelweed
"STPI3",,"Stylisma pickeringii (Torr. ex M.A. Curtis) A. Gray",Pickering's dawnflower
"LYMA2",,"Lyonia mariana (L.) D. Don",piedmont staggerbush
"JUPI",,"Juniperus pinchotii Sudw.",Pinchot's juniper
"CYRE5",,"Cyperus retrorsus Chapm.",pine barren flatsedge
"CYRER2",,"Cyperus retrorsus Chapm. var. retrorsus ",pine barren flatsedge
"COSU7",,"Coryphantha sulcata (Engelm.) Britton & Rose",pineapple cactus
"RHPE2",,"Rhynchospora perplexa Britton",pineland beaksedge
"ASOB",,"Asclepias obovata Elliott",pineland milkweed
"ACOS",,"Acalypha ostryifolia Riddell",pineland threeseed mercury
"MOHY3",,"Monotropa hypopitys L.",pinesap
"EUPE9",,"Eustachys petraea (Sw.) Desv.",pinewoods fingergrass
"SAGE",,"Sabatia gentianoides Elliott",pinewoods rose gentian
"SPJU",,"Sporobolus junceus (P. Beauv.) Kunth",pineywoods dropseed
"TRCO2",,"Tridens congestus (L.H. Dewey) Nash",pink fluffgrass
"STUM2",,"Strophostyles umbellata (Muhl. ex Willd.) Britton",pink fuzzybean
"GLPU4",,"Glandularia pumila (Rydb.) Umber",pink mock vervain
"PABI2",,"Pappophorum bicolor Fourn.",pink pappusgrass
"DRCA2",,"Drosera capillaris Poir.",pink sundew
"FLIN2",,"Fleischmannia incarnata (Walter) R.M. King & H. Rob.",pink thoroughwort
"DATE6",,"Dalea tenuis (J.M. Coult.) Shinners",pinkglobe prairie clover
"OESP2",,"Oenothera speciosa Nutt.",pinkladies
"LIEL",,"Liatris elegans (Walter) Michx.",pinkscale blazing star
"LIELB",,"Liatris elegans (Walter) Michx. var. bridgesii Mayfield",pinkscale blazing star
"LIELC",,"Liatris elegans (Walter) Michx. var. carizzana Gaiser",pinkscale blazing star
"LIELE",,"Liatris elegans (Walter) Michx. var. elegans ",pinkscale blazing star
"ECEN2",,"Echinocereus enneacanthus Engelm.",pitaya
"ECENB",,"Echinocereus enneacanthus Engelm. var. brevispinus (W.O. Moore) L.D. Benson",pitaya
"SAAZG",,"Salvia azurea Michx. ex Lam. var. grandiflora Benth.",pitcher sage
"CHBE4",,"Chenopodium berlandieri Moq.",pitseed goosefoot
"BOPE2",,"Bothriochloa pertusa (L.) A. Camus",pitted beardgrass
"OEPA2",,"Oenothera patriciae W.L. Wagner & Hoch",plains beeblossom
"MELE2",,"Melampodium leucanthum Torr. & A. Gray",plains blackfoot
"POAR3",,"Poa arida Vasey",plains bluegrass
"PODEM",,"Populus deltoides W. Bartram ex Marshall ssp. monilifera (Aiton) Eckenwalder",plains cottonwood
"APRA",,"Aphanostephus ramosissimus DC.",plains dozedaisy
"APRAH",,"Aphanostephus ramosissimus DC. var. humilis (Benth.) B.L. Turner & Birdsong",plains dozedaisy
"APRAR",,"Aphanostephus ramosissimus DC. var. ramosissimus ",plains dozedaisy
"ERMO2",,"Erigeron modestus A. Gray",plains fleabane
"GLSPP2",,"Glossopetalon spinescens A. Gray var. planitierum (Ensign) Yatsk.",plains greasebush
"VEMA2",,"Vernonia marginata (Torr.) Raf.",plains ironweed
"ERIN",,"Eragrostis intermedia Hitchc.",plains lovegrass
"ASPU",,"Asclepias pumila (A. Gray) Vail",plains milkweed
"ALPE2",,"Allium perdulce S.V. Fraser",plains onion
"ALPEP",,"Allium perdulce S.V. Fraser var. perdulce ",plains onion
"AMPO4",,"Ammoselinum popei Torr. & A. Gray",plains sandparsley
"FRFL",,"Froelichia floridana (Nutt.) Moq.",plains snakecotton
"FRFLC",,"Froelichia floridana (Nutt.) Moq. var. campestris (Small) Fernald",plains snakecotton
"FRFLF",,"Froelichia floridana (Nutt.) Moq. var. floridana ",plains snakecotton
"DICA2",,"Dichaetophora campestris A. Gray",plainsdaisy
"PLAQ",,"Planera aquatica J.F. Gmel.",planertree
"AGED",,"Agalinis edwardsiana Pennell",plateau false foxglove
"MAED",,"Matelea edwardsensis Correll",plateau milkvine
"MAMA5",,"Mandevilla macrosiphon (Torr.) Pichon",plateau rocktrumpet
"ARSI2",,"Argythamnia simulans J.W. Ingram",plateau silverbush
"TRED",,"Tradescantia edwardsiana Tharp",plateau spiderwort
"ASPL2",,"Astragalus plattensis Nutt.",Platte River milkvetch
"CYPL3",,"Cyperus plukenetii Fernald",Plukenet's flatsedge
"PHCU2",,"Phlox cuspidata Scheele",pointed phlox
"CHAC2",,"Chamaesyce acuta Millsp.",pointed sandmat
"DEGL5",,"Desmodium glutinosum (Muhl. ex Willd.) Alph. Wood",pointedleaf ticktrefoil
"COMA2",,"Conium maculatum L.",poison hemlock
"SEDR",,"Sesbania drummondii (Rydb.) Cory",poisonbean
"DYLI",,"Dyschoriste linearis (Torr. & A. Gray) Kuntze",polkadots
"DYLIL",,"Dyschoriste linearis (Torr. & A. Gray) Kuntze var. linearis ",polkadots
"CYOC2",,"Cyperus ochraceus Vahl",pond flatsedge
"ERJA4",,"Eragrostis japonica (Thunb.) Trin.",pond lovegrass
"MOPE",,"Monarda pectinata Nutt.",pony beebalm
"DITE2",,"Diodia teres Walter",poorjoe
"DITET",,"Diodia teres Walter var. teres ",poorjoe
"STVI5",,"Stylosanthes viscosa (L.) Sw.",poorman's friend
"PHPO",,"Phacelia popei Torr. & A. Gray",Pope's phacelia
"VINU",,"Viburnum nudum L.",possumhaw
"VINUN",,"Viburnum nudum L. var. nudum ",possumhaw
"ILDE",,"Ilex decidua Walter",possumhaw
"QUST",,"Quercus stellata Wangenh.",post oak
"KRDA",,"Krigia dandelion (L.) Nutt.",potato dwarfdandelion
"SOER2",,"Solanum erianthum D. Don",potatotree
"BRST2",,"Bromus sterilis L.",poverty brome
"SPVA",,"Sporobolus vaginiflorus (Torr. ex A. Gray) Alph. Wood",poverty dropseed
"DASP2",,"Danthonia spicata (L.) P. Beauv. ex Roem. & Schult.",poverty oatgrass
"JUTE",,"Juncus tenuis Willd.",poverty rush
"MIST2",,"Mimosa strigillosa Torr. & A. Gray",powderpuff
"ARDE5",,"Argyrochosma dealbata (Pursh) Windham",powdery false cloak fern
"ACAN11",,"Acaciella angustissima (Mill.) Britton & Rose",prairie acacia
"ACANH2",,"Acaciella angustissima (Mill.) Britton & Rose var. hirta (Nutt.) B.L. Turner",prairie acacia
"BIAM2",,"Bifora americana Benth. & Hook. f. ex S. Watson",prairie bishop
"LIPY",,"Liatris pycnostachya Michx.",prairie blazing star
"SICA9",,"Sisyrinchium campestre E.P. Bicknell",prairie blue-eyed grass
"WASC",,"Warnockia scutellarioides (Engelm. & A. Gray) M.W. Turner",prairie brazosmint
"AMDR",,"Amphiachyris dracunculoides (DC.) Nutt.",prairie broomweed
"RAPL",,"Ranunculus platensis Spreng.",prairie buttercup
"RUFUP",,"Rudbeckia fulgida Aiton var. palustris (Eggert ex C.L. Boynt. & Beadle) Perdue",prairie coneflower
"SPPE",,"Spartina pectinata Bosc ex Link",prairie cordgrass
"MAIO",,"Malus ioensis (Alph. Wood) Britton",prairie crab apple
"ERCO8",,"Eriochloa contracta Hitchc.",prairie cupgrass
"LIPU2",,"Limnosciadium pumilum (Engelm. & A. Gray) Mathias & Constance",prairie dogshade
"NOCU",,"Nothocalais cuspidata (Pursh) Greene",prairie false dandelion
"AGHE4",,"Agalinis heterophylla (Nutt.) Small ex Britton",prairie false foxglove
"TRIN5",,"Trisetum interruptum Buckley",prairie false oat
"BATE",,"Baccharis texana (Torr. & A. Gray) A. Gray",prairie false willow
"PHRU8",,"Phemeranthus rugospermus (Holz.) Kiger",prairie fameflower
"ERST3",,"Erigeron strigosus Muhl. ex Willd.",prairie fleabane
"PHHI8",,"Physalis hispida (Waterf.) Cronquist",prairie groundcherry
"PAPL12",,"Packera plattensis (Nutt.) W.A. Weber & Á. Löve",prairie groundsel
"CAPUC",,"Castilleja purpurea (Nutt.) G. Don var. citrina (Pennell) Shinners",prairie Indian paintbrush
"KOMA",,"Koeleria macrantha (Ledeb.) Schult.",prairie Junegrass
"COPE",,"Cooperia pedunculata Herb.",prairie lily
"RITR2",,"Richardia tricocca (Torr. & A. Gray) Standl.",prairie Mexican clover
"MACY3",,"Matelea cynanchoides (Engelm.) Woodson",prairie milkvine
"PABR2",,"Panicum brachyanthum Steud.",prairie panicgrass
"PHST",,"Phacelia strictiflora (Engelm. & A. Gray) A. Gray",prairie phacelia
"PHSTC",,"Phacelia strictiflora (Engelm. & A. Gray) A. Gray var. connexa Constance",prairie phacelia
"SPHE7",,"Spigelia hedyotidea A. DC.",prairie pinkroot
"NEGE",,"Nemastylis geminiflora Nutt.",prairie pleatleaf
"CHMI8",,"Chamaesyce missurica (Raf.) Shinners",prairie sandmat
"RHLA5",,"Rhynchosia latifolia Nutt. ex Torr. & A. Gray",prairie snoutbean
"TROC",,"Tradescantia occidentalis (Britton) Smyth",prairie spiderwort
"RHLA3",,"Rhus lanceolata (A. Gray) Britton",prairie sumac
"HEPE",,"Helianthus petiolaris Nutt.",prairie sunflower
"HEPEP",,"Helianthus petiolaris Nutt. ssp. petiolaris ",prairie sunflower
"CRMO6",,"Croton monanthogynus Michx.",prairie tea
"AROL",,"Aristida oligantha Michx.",prairie threeawn
"TRLA10",,"Triodanis lamprosperma McVaugh",prairie Venus' looking-glass
"SPOB",,"Sphenopholis obtusata (Michx.) Scribn.",prairie wedgescale
"HELA6",,"Herbertia lahue (Molina) Goldblatt",prairienymph
"HELAC",,"Herbertia lahue (Molina) Goldblatt ssp. caerulea (Herb.) Goldblatt",prairienymph
"HEEL",,"Helenium elegans DC.",pretty sneezeweed
"HEELE2",,"Helenium elegans DC. var. elegans ",pretty sneezeweed
"SISP",,"Sida spinosa L.",prickly fanpetals
"LASE",,"Lactuca serriola L.",prickly lettuce
"SATR12",,"Salsola tragus L.",prickly Russian thistle
"THAC",,"Thymophylla acerosa (DC.) Strother",pricklyleaf dogweed
"DOME",,"Dodecatheon meadia L.",pride of Ohio
"DOMEM3",,"Dodecatheon meadia L. ssp. meadia ",pride of Ohio
"AMHY2",,"Amaranthus hypochondriacus L.",Prince-of-Wales feather
"PSPR2",,"Pseudognaphalium pringlei (A. Gray) Anderb.",Pringle's cudweed
"POIN4",,"Polygala incarnata L.",procession flower
"ALDR2",,"Alophia drummondii (Graham) R.C. Foster",propeller flower
"POAV",,"Polygonum aviculare L.",prostrate knotweed
"AMAL",,"Amaranthus albus L.",prostrate pigweed
"CHPR6",,"Chamaesyce prostrata (Aiton) Small",prostrate sandmat
"STPR",,"Stellaria prostrata Baldw.",prostrate starwort
"DERO3",,"Desmodium rotundifolium DC.",prostrate ticktrefoil
"CACO22",,"Carex corrugata Fernald",prune-fruit sedge
"RHTRP",,"Rhus trilobata Nutt. var. pilosissima Engelm.",pubescent skunkbush sumac
"MACA7",,"Marshallia caespitosa Nutt. ex DC.",puffballs
"MACAC2",,"Marshallia caespitosa Nutt. ex DC. var. caespitosa ",puffballs
"MACAS",,"Marshallia caespitosa Nutt. ex DC. var. signata Beadle & F.E. Boynt.",puffballs
"SPNE2",,"Sporobolus neglectus Nash",puffsheath dropseed
"TRTE",,"Tribulus terrestris L.",puncturevine
"QUPU",,"Quercus pungens Liebm.",pungent oak
"AMBL2",,"Amaranthus blitum L.",purple amaranth
"MAAT80",,"Macroptilium atropurpureum (Moc. & Sessé ex DC.) Urb.",purple bushbean
"PEAT2",,"Pellaea atropurpurea (L.) Link",purple cliffbrake
"DALA4",,"Dalea lasiathera A. Gray",purple dalea
"SPPU3",,"Sporobolus purpurascens (Sw.) Ham.",purple dropseed
"BRDI2",,"Brachypodium distachyon (L.) P. Beauv.",purple false brome
"AGPU5",,"Agalinis purpurea (L.) Pennell",purple false foxglove
"OXLA3",,"Oxytropis lambertii Pursh",purple locoweed
"ERSP",,"Eragrostis spectabilis (Pursh) Steud.",purple lovegrass
"THTR",,"Thaspium trifoliatum (L.) A. Gray",purple meadowparsnip
"THTRA",,"Thaspium trifoliatum (L.) A. Gray var. aureum (L.) Britton",purple meadowparsnip
"POSA3",,"Polygala sanguinea L.",purple milkwort
"CAIN2",,"Callirhoe involucrata (Torr. & A. Gray) A. Gray",purple poppymallow
"DAPU5",,"Dalea purpurea Vent.",purple prairie clover
"DAPUA",,"Dalea purpurea Vent. var. arenicola (Wemple) Barneby",purple prairie clover
"DAPUP",,"Dalea purpurea Vent. var. purpurea ",purple prairie clover
"TRPU4",,"Triplasis purpurea (Walter) Chapm.",purple sandgrass
"ANRU",,"Anthaenantia rufa (Nutt.) Schult.",purple silkyscale
"ELAT",,"Eleocharis atropurpurea (Retz.) J. Presl & C. Presl",purple spikerush
"ARPUP6",,"Aristida purpurea Nutt. var. purpurea ",purple threeawn
"ARPU9",,"Aristida purpurea Nutt.",purple threeawn
"HEFL",,"Helenium flexuosum Raf.",purplehead sneezeweed
"SYPU",,"Symphyotrichum puniceum (L.) Á. Löve & D. Löve",purplestem aster
"SYPUS",,"Symphyotrichum puniceum (L.) Á. Löve & D. Löve var. scabricaule (Shinners) G.L. Nesom",purplestem aster
"TRFL2",,"Tridens flavus (L.) Hitchc.",purpletop tridens
"VEIN9",,"Verbena incompta P.W. Michael",purpletop vervain
"SUCA2",,"Suaeda calceoliformis (Hook.) Moq.",Pursh seepweed
"DAOB",,"Dalea obovata (Torr. & A. Gray) Shinners",pussyfoot
"HYPE2",,"Hymenoxys perpygmaea W.C. Holmes, Singhurst & Mink",pygmy prairiedawn
"STPA9",,"Stellaria parva Pedersen",pygmy starwort
"VIMI",,"Vicia minutiflora F.G. Dietr.",pygmyflower vetch
"MEPY",,"Melochia pyramidata L.",pyramidflower
"DACA6",,"Daucus carota L.",Queen Anne's lace
"HIGR3",,"Hieracium gronovii L.",queendevil
"STSY",,"Stillingia sylvatica L.",queen's-delight
"STSYS2",,"Stillingia sylvatica L. ssp. sylvatica ",queen's-delight
"CEBE",,"Centaurium beyrichii (Torr. & A. Gray ex Torr.) B.L. Rob.",quinineweed
"TRAR4",,"Trifolium arvense L.",rabbitfoot clover
"PSOB3",,"Pseudognaphalium obtusifolium (L.) Hilliard & B.L. Burtt",rabbit-tobacco
"PSOBO",,"Pseudognaphalium obtusifolium (L.) Hilliard & B.L. Burtt ssp. obtusifolium ",rabbit-tobacco
"POPO",,"Polygala polygama Walter",racemed milkwort
"OXAL",,"Oxalis albicans Kunth",radishroot woodsorrel
"OXALA",,"Oxalis albicans Kunth ssp. albicans ",radishroot woodsorrel
"PRLO",,"Proboscidea louisianica (Mill.) Thell.",ram's horn
"PRLOL",,"Proboscidea louisianica (Mill.) Thell. ssp. louisianica ",ram's horn
"ASLE10",,"Astragalus leptocarpus Torr. & A. Gray",rare loco milkvetch
"BOVI",,"Botrychium virginianum (L.) Sw.",rattlesnake fern
"BRTR",,"Brazoria truncata (Benth.) Engelm. & A. Gray",rattlesnake flower
"BRTRT2",,"Brazoria truncata (Benth.) Engelm. & A. Gray var. truncata ",rattlesnake flower
"DIRA",,"Dichanthelium ravenelii (Scribn. & Merr.) Gould",Ravenel's rosette grass
"CACR8",,"Carex crus-corvi Shuttlw. ex Kunze",ravenfoot sedge
"AMCR4",,"Amaranthus cruentus L.",red amaranth
"AEPA",,"Aesculus pavia L.",red buckeye
"AEPAF",,"Aesculus pavia L. var. flavescens (Sarg.) Correll",red buckeye
"AQCA",,"Aquilegia canadensis L.",red columbine
"GAPI",,"Gaillardia pinnatifida Torr.",red dome blanketflower
"BOTR2",,"Bouteloua trifida Thurb.",red grama
"ERSE",,"Eragrostis secundiflora J. Presl",red lovegrass
"ERSEO",,"Eragrostis secundiflora J. Presl ssp. oxylepis (Torr.) S.D. Koch",red lovegrass
"ACRU",,"Acer rubrum L.",red maple
"ASRU",,"Asclepias rubra L.",red milkweed
"MORU2",,"Morus rubra L.",red mulberry
"ARSA4",,"Argemone sanguinea Greene",red pricklypoppy
"SPIN",,"Spermolepis inermis (Nutt. ex DC.) Mathias & Constance",Red River scaleseed
"BODI3",,"Boerhavia diffusa L.",red spiderling
"PEBO",,"Persea borbonia (L.) Spreng.",redbay
"ERHE4",,"Erythrina herbacea L.",redcardinal
"JUTR5",,"Juncus trigonocarpus Steud.",redpod rush
"MORU",,"Monarda russeliana Nutt. ex Sims",redpurple beebalm
"AMRE",,"Amaranthus retroflexus L.",redroot amaranth
"CYER2",,"Cyperus erythrorhizos Muhl.",redroot flatsedge
"PLRH",,"Plantago rhodosperma Decne.",redseed plantain
"ERCI6",,"Erodium cicutarium (L.) L'Hér. ex Aiton",redstem stork's bill
"ERCIC",,"Erodium cicutarium (L.) L'Hér. ex Aiton ssp. cicutarium ",redstem stork's bill
"PARI4",,"Panicum rigidulum Bosc ex Nees",redtop panicgrass
"PARIR",,"Panicum rigidulum Bosc ex Nees var. rigidulum ",redtop panicgrass
"PODO3",,"Polanisia dodecandra (L.) DC.",redwhisker clammyweed
"TIBA",,"Tillandsia baileyi Rose ex Small",reflexed airplant
"CARE9",,"Carex retroflexa Muhl. ex Willd.",reflexed sedge
"BRCA6",,"Bromus catharticus Vahl",rescuegrass
"PLPO2",,"Pleopeltis polypodioides (L.) Andrews & Windham",resurrection fern
"PLPOM",,"Pleopeltis polypodioides (L.) Andrews & Windham ssp. michauxiana (Weath.) Andrews & Windham",resurrection fern
"MERE2",,"Mentzelia reverchonii (Urb. & Gilg) H.J. Thomp. & Zavort.",Reverchon's blazingstar
"SERE3",,"Setaria reverchonii (Vasey) Pilg.",Reverchon's bristlegrass
"HERE3",,"Hedeoma reverchonii (A. Gray) A. Gray",Reverchon's false pennyroyal
"HERER",,"Hedeoma reverchonii (A. Gray) A. Gray var. reverchonii ",Reverchon's false pennyroyal
"HERES",,"Hedeoma reverchonii (A. Gray) A. Gray var. serpyllifolia (Small) Irving",Reverchon's false pennyroyal
"CRRE3",,"Crataegus reverchonii Sarg.",Reverchon's hawthorn
"PARE",,"Palafoxia reverchonii (Bush) Cory",Reverchon's palafox
"TRRE",,"Tradescantia reverchonii Bush",Reverchon's spiderwort
"TRRE4",,"Trifolium resupinatum L.",reversed clover
"CHGA2",,"Chloris gayana Kunth",Rhodes grass
"CHGL13",,"Chamaesyce glyptosperma (Engelm.) Small",ribseed sandmat
"ORSA",,"Oryza sativa L.",rice
"SYDU2",,"Symphyotrichum dumosum (L.) G.L. Nesom",rice button aster
"LEOR",,"Leersia oryzoides (L.) Sw.",rice cutgrass
"CYIR",,"Cyperus iria L.",ricefield flatsedge
"XYJU",,"Xyris jupicai Rich.",Richard's yelloweyed grass
"APRI",,"Aphanostephus riddellii Torr. & A. Gray",Riddell's dozedaisy
"SERI2",,"Senecio riddellii Torr. & A. Gray",Riddell's ragwort
"SEARR",,"Selaginella arenicola Underw. ssp. riddellii (Van Eselt.) R. Tryon",Riddell's spikemoss
"AGOL",,"Agalinis oligophylla Pennell",ridgestem false foxglove
"CARI12",,"Castilleja rigida Eastw.",rigid Indian paintbrush
"MUTO2",,"Muhlenbergia torreyi (Kunth) Hitchc. ex Bush",ring muhly
"JUFI2",,"Juncus filipendulus Buckley",ringseed rush
"ALMA9",,"Aloysia macrostachya (Torr.) Moldenke",Rio Grande beebrush
"SERER",,"Setaria reverchonii (Vasey) Pilg. ssp. ramiseta (Scribn.) W.E. Fox",Rio Grande bristlegrass
