Search type: State
Accepted Symbol,Synonym,Scientific Name,Common Name
"HICO",,"Hibiscus coulteri Harv. ex A. Gray",desert rosemallow
"SUSU",,"Suaeda suffrutescens S. Watson",desert seepweed
"SYLO",,"Symphoricarpos longiflorus A. Gray",desert snowberry
"NIOB",,"Nicotiana obtusifolia M. Martens & Galeotti",desert tobacco
"NIOBO",,"Nicotiana obtusifolia M. Martens & Galeotti var. obtusifolia ",desert tobacco
"PRAL4",,"Proboscidea althaeifolia (Benth.) Decne.",desert unicorn-plant
"CHLI2",,"Chilopsis linearis (Cav.) Sweet",desert willow
"SCCU4",,"Schaefferia cuneifolia A. Gray",desert yaupon
"ZIAC",,"Zinnia acerosa (DC.) A. Gray",desert zinnia
"PHSP2",,"Phaulothamnus spinescens A. Gray",devilqueen
"BIFR",,"Bidens frondosa L.",devil's beggartick
"NYCA",,"Nyctaginia capitata Choisy",devil's bouquet
"ELTO2",,"Elephantopus tomentosus L.",devil's grandmother
"ACAS",,"Achyranthes aspera L.",devil's horsewhip
"ACASP",,"Achyranthes aspera L. var. pubescens (Moq.) Townsend",devil's horsewhip
"NOLI",,"Nolina lindheimeriana (Scheele) S. Watson",devil's shoestring
"ARSP2",,"Aralia spinosa L.",devil's walkingstick
"ECHO",,"Echinocactus horizonthalonius Lem.",devilshead
"ECHOH",,"Echinocactus horizonthalonius Lem. var. horizonthalonius ",devilshead
"OPHU",,"Opuntia humifusa (Raf.) Raf.",devil's-tongue
"STNIN",,"Stenaria nigricans (Lam.) Terrell var. nigricans ",diamondflowers
"STNI6",,"Stenaria nigricans (Lam.) Terrell",diamond-flowers
"PHFR11",,"Phyla fruticosa (Mill.) Kennedy",diamondleaf fogfruit
"ANGR2",,"Anethum graveolens L.",dill
"BARO",,"Bacopa rotundifolia (Michx.) Wettst.",disk waterhyssop
"PESE6",,"Penthorum sedoides L.",ditch stonecrop
"IRHE2",,"Iris hexagona Walter",Dixie iris
"IRHEF",,"Iris hexagona Walter var. flexicaulis (Small) R.C. Foster",Dixie iris
"CHBO7",,"Chamaesyce bombensis (Jacq.) Dugand",dixie sandmat
"MIMU6",,"Minuartia muscorum (Fassett) Rabeler",Dixie stitchwort
"PLSC4",,"Plumbago scandens L.",doctorbush
"EUCA5",,"Eupatorium capillifolium (Lam.) Small",dogfennel
"TRAM9",,"Tragia amblyodonta (Müll. Arg.) Pax & K. Hoffm.",dogtooth noseburn
"ERDO3",,"Erpodium domingense (Spreng.) Brid. ex Müll. Hal.",Domingo erpodium moss
"YUTR",,"Yucca treculeana Carrière",Don Quixote's lace
"LIPUP",,"Liatris punctata Hook. var. punctata ",dotted blazing star
"LIPU",,"Liatris punctata Hook.",dotted blazing star
"LAPU12",,"Landoltia punctata (G. Mey.) D.H. Les & D.J. Crawford",dotted duckmeat
"POPU5",,"Polygonum punctatum Elliott",dotted smartweed
"COAJ",,"Consolida ajacis (L.) Schur",doubtful knight's-spur
"PSME",,"Pseudotsuga menziesii (Mirb.) Franco",Douglas-fir
"ARDO",,"Arceuthobium douglasii Engelm.",Douglas-fir dwarf mistletoe
"CRMO2",,"Crataegus mollis Scheele",downy hawthorn
"CAPU11",,"Castilleja purpurea (Nutt.) G. Don",downy Indian paintbrush
"CAPUP5",,"Castilleja purpurea (Nutt.) G. Don var. purpurea ",downy Indian paintbrush
"LOPU",,"Lobelia puberula Michx.",downy lobelia
"GAVO",,"Galactia volubilis (L.) Britton",downy milkpea
"PHCA12",,"Phoradendron capitellatum Torr. ex Trel.",downy mistletoe
"CASE5",,"Castilleja sessiliflora Pursh",downy paintedcup
"PHPI",,"Phlox pilosa L.",downy phlox
"PHPIP",,"Phlox pilosa L. ssp. pulcherrima Lundell",downy phlox
"PHPIP2",,"Phlox pilosa L. ssp. pilosa ",downy phlox
"SOPE",,"Solidago petiolaris Aiton",downy ragged goldenrod
"SOPEA",,"Solidago petiolaris Aiton var. angusta (Torr. & A. Gray) A. Gray",downy ragged goldenrod
"ASRE3",,"Astragalus reflexus Torr. & A. Gray",drooping milkvetch
"POCR",,"Polygala cruciata L.",drumheads
"POCRC",,"Polygala cruciata L. var. cruciata ",drumheads
"SYDR",,"Symphyotrichum drummondii (Lindl.) G.L. Nesom",Drummond's aster
"SYDRT",,"Symphyotrichum drummondii (Lindl.) G.L. Nesom var. texanum (Burgess) G.L. Nesom",Drummond's aster
"OEXE",,"Oenothera xerogaura W.L. Wagner & Hoch",Drummond's beeblossom
"CLDR",,"Clematis drummondii Torr. & A. Gray",Drummond's clematis
"HEDR",,"Hedeoma drummondii Benth.",Drummond's false pennyroyal
"ISDR",,"Isocoma drummondii (Torr. & A. Gray) Greene",Drummond's goldenbush
"LIDR3",,"Lipocarpha drummondii (Nees) G. Tucker",Drummond's halfchaff sedge
"STDR",,"Stachys drummondii Benth.",Drummond's hedgenettle
"PHAB",,"Phyllanthus abnormis Baill.",Drummond's leaf-flower
"PHABA",,"Phyllanthus abnormis Baill. var. abnormis ",Drummond's leaf-flower
"PADR",,"Paronychia drummondii Torr. & A. Gray",Drummond's nailwort
"ALDR",,"Allium drummondii Regel",Drummond's onion
"SCDR2",,"Scutellaria drummondii Benth.",Drummond's skullcap
"SCDRD",,"Scutellaria drummondii Benth. var. drummondii ",Drummond's skullcap
"SCDRE",,"Scutellaria drummondii Benth. var. edwardsiana B.L. Turner",Drummond's skullcap
"SCDRR",,"Scutellaria drummondii Benth. var. runyonii B.L. Turner",Drummond's skullcap
"XATED",,"Xanthisma texanum DC. var. drummondii (Torr. & A. Gray) A. Gray",Drummond's sleepydaisy
"FRDR",,"Froelichia drummondii Moq.",Drummond's snakecotton
"MIDR",,"Minuartia drummondii (Shinners) McNeill",Drummond's stitchwort
"RUDR",,"Ruellia drummondiana (Nees) A. Gray",Drummond's wild petunia
"OXDR",,"Oxalis drummondii A. Gray",Drummond's woodsorrel
"JUDU2",,"Juncus dudleyi Wiegand",Dudley's rush
"PSGN",,"Psilostrophe gnaphalioides DC.",dudweed
"SEDU",,"Senna durangensis (Rose) Irwin & Barneby",Durango senna
"SIMI2",,"Sisyrinchium minus Engelm. & A. Gray",dwarf blue-eyed grass
"DETA",,"Desmanthus tatuhyensis Hoehne",dwarf bundleflower
"DETAB",,"Desmanthus tatuhyensis Hoehne var. brevipes (B.L. Turner) Luckow",dwarf bundleflower
"VENA",,"Verbesina nana (A. Gray) B.L. Rob. & Greenm.",dwarf crownbeard
"ACNA2",,"Acourtia nana (A. Gray) Reveal & R.M. King",dwarf desertpeony
"HENA",,"Hedeoma nana (Torr.) Briq.",dwarf false pennyroyal
"HENAN",,"Hedeoma nana (Torr.) Briq. ssp. nana ",dwarf false pennyroyal
"PHBR15",,"Phemeranthus brevicaulis (S. Watson) Kiger",dwarf fameflower
"PHPU8",,"Physalis pumila Nutt.",dwarf groundcherry
"CEPU10",,"Celtis pumila Pursh",dwarf hackberry
"CORA4",,"Conyza ramosissima Cronquist",dwarf horseweed
"ABPA3",,"Abutilon parvulum A. Gray",dwarf Indian mallow
"IPPU4",,"Ipomopsis pumila (Nutt.) V.E. Grant",dwarf ipomopsis
"ASIN14",,"Asclepias involucrata Engelm. ex Torr.",dwarf milkweed
"SAMI8",,"Sabal minor (Jacq.) Pers.",dwarf palmetto
"DANA",,"Dalea nana Torr. ex A. Gray",dwarf prairie clover
"DANAC",,"Dalea nana Torr. ex A. Gray var. carnescens Kearney & Peebles",dwarf prairie clover
"DANAN",,"Dalea nana Torr. ex A. Gray var. nana ",dwarf prairie clover
"SABI",,"Salicornia bigelovii Torr.",dwarf saltwort
"SEPU13",,"Senna pumilio (A. Gray) Irwin & Barneby",dwarf senna
"ELPA5",,"Eleocharis parvula (Roem. & Schult.) Link ex Bluff, Nees & Schauer",dwarf spikerush
"HYMU",,"Hypericum mutilum L.",dwarf St. Johnswort
"DRBR3",,"Drosera brevifolia Pursh",dwarf sundew
"FUPU",,"Fuirena pumila (Torr.) Spreng.",dwarf umbrella-sedge
"MUAR",,"Muhlenbergia arenacea (Buckley) Hitchc.",ear muhly
"SIAU2",,"Sisymbrium auriculatum A. Gray",eared hedgemustard
"PHAU2",,"Phanerophlebia auriculata Underw.",eared veinfern
"SITR",,"Sida tragiifolia A. Gray",earleaf fanpetals
"RAFA",,"Ranunculus fascicularis Muhl. ex Bigelow",early buttercup
"PAPR4",,"Paspalum praecox Walter",early paspalum
"STBA",,"Stenandrium barbatum Torr. & A. Gray",early shaggytuft
"ELMA",,"Elymus macgregorii R. Brooks & J.J.N. Campb.",early wildrye
"THFL",,"Thelesperma flavodiscum (Shinners) B.L. Turner",East Texas greenthread
"SYSU5",,"Symphyotrichum subulatum (Michx.) G.L. Nesom",eastern annual saltmarsh aster
"BAHA",,"Baccharis halimifolia L.",eastern baccharis
"SIAT",,"Sisyrinchium atlanticum E.P. Bicknell",eastern blue-eyed grass
"PODE3",,"Populus deltoides W. Bartram ex Marshall",eastern cottonwood
"PODED",,"Populus deltoides W. Bartram ex Marshall ssp. deltoides ",eastern cottonwood
"STGR2",,"Stenanthium gramineum (Ker Gawl.) Morong",eastern featherbells
"CATR6",,"Carex triangularis Boeckeler",eastern fox sedge
"TRDA3",,"Tripsacum dactyloides (L.) L.",eastern gamagrass
"LICH",,"Lilaeopsis chinensis (L.) Kuntze",eastern grasswort
"THPA",,"Thelypteris palustris Schott",eastern marsh fern
"THPAP",,"Thelypteris palustris Schott var. pubescens (G. Lawson) Fernald",eastern marsh fern
"CAAM8",,"Carex amphibola Steud.",eastern narrowleaf sedge
"TORA2",,"Toxicodendron radicans (L.) Kuntze",eastern poison ivy
"CECAC",,"Cercis canadensis L. var. canadensis ",eastern redbud
"CECA4",,"Cercis canadensis L.",eastern redbud
"JUVI",,"Juniperus virginiana L.",eastern redcedar
"JUVIV",,"Juniperus virginiana L. var. virginiana ",eastern redcedar
"MIRU5",,"Mimosa rupertiana B.L. Turner",eastern sensitive plant
"FOAC",,"Forestiera acuminata (Michx.) Poir.",eastern swampprivet
"CABL",,"Carex blanda Dewey",eastern woodland sedge
"CHEA",,"Cheilanthes eatonii Baker",Eaton's lipfern
"ASPL",,"Asplenium platyneuron (L.) Britton, Sterns & Poggenb.",ebony spleenwort
"ASPLP",,"Asplenium platyneuron (L.) Britton, Sterns & Poggenb. var. platyneuron ",ebony spleenwort
"FICA",,"Ficus carica L.",edible fig
"GAMA2",,"Galactia marginalis Benth.",edible milkpea
"CHED",,"Chamaesaracha edwardsiana Averett",Edwards Plateau five eyes
"TEPO",,"Tephrosia potosina Brandegee",Edwards Plateau hoarypea
"ASPL8",,"Astragalus pleianthus (Shinners) Isely",Edwards Plateau milkvetch
"CAED5",,"Carex edwardsiana Bridges & Orzell",Edwards Plateau sedge
"ANED2",,"Anemone edwardsiana Tharp",Edwards Plateau thimbleweed
"EUBAE",,"Eucnide bartonioides Zucc. var. edwardsiana B.L. Turner",Edwards Plateau yellow stingbush
"OPED",,"Opuntia edwardsii V.E. Grant & K.A. Grant",Edwards' pricklypear
"POOV",,"Polygala ovatifolia A. Gray",eggleaf milkwort
"GAOV",,"Garrya ovata Benth.",eggleaf silktassel
"DAAE",,"Dactyloctenium aegyptium (L.) Willd.",Egyptian grass
"PAGE2",,"Paspalidium geminatum (Forssk.) Stapf",Egyptian panicgrass
"PEPU2",,"Pennisetum purpureum Schumach.",elephant grass
"FRSP",,"Frasera speciosa Douglas ex Griseb.",elkweed
"AGEL4",,"Agrostis elliottiana Schult.",Elliott's bentgrass
"SOUL2",,"Solidago ulmifolia Muhl. ex Willd.",elmleaf goldenrod
"SEEM3",,"Senegalia ×emoryana (Benth.) Britton & Rose berlandieri × greggii",Emory's acacia
"BAEM",,"Baccharis emoryi A. Gray",Emory's baccharis
"ASEM2",,"Astragalus emoryanus (Rydb.) Cory",Emory's milkvetch
"ASEME",,"Astragalus emoryanus (Rydb.) Cory var. emoryanus ",Emory's milkvetch
"ASEMT",,"Astragalus emoryanus (Rydb.) Cory var. terlinguensis (Cory) Barneby",Emory's milkvetch
"ASEM",,"Asclepias emoryi (Greene) Vail",Emory's milkweed
"CAEM2",,"Carex emoryi Dewey",Emory's sedge
"LEEN",,"Lesquerella engelmannii (A. Gray) S. Watson",Engelmann's bladderpod
"ENPE4",,"Engelmannia peristenia (Raf.) Goodman & C.A. Lawson",Engelmann's daisy
"OEEN",,"Oenothera engelmannii (Small) Munz",Engelmann's evening primrose
"ASEN",,"Asclepias engelmanniana Woodson",Engelmann's milkweed
"SAEN2",,"Salvia engelmannii A. Gray",Engelmann's sage
"HAEN2",,"Halophila engelmannii Asch.",Engelmann's seagrass
"ASDIE",,"Astragalus distortus Torr. & A. Gray var. engelmannii (Sheldon) M.E. Jones",Englemann's milkvetch
"HEHE",,"Hedera helix L.",English ivy
"CAIN13",,"Castilleja indivisa Engelm.",entireleaf Indian paintbrush
"ASIN9",,"Astranthium integrifolium (Michx.) Nutt.",entireleaf western daisy
"ASINC",,"Astranthium integrifolium (Michx.) Nutt. ssp. ciliatum (Raf.) DeJong",entireleaf western daisy
"CEER2",,"Centella erecta (L. f.) Fernald",erect centella
"OPST2",,"Opuntia stricta (Haw.) Haw.",erect pricklypear
"BOER",,"Boerhavia erecta L.",erect spiderling
"EGVI",,"Egletes viscosa (L.) Less.",erect tropical daisy
"BUSC",,"Buddleja scordioides Kunth",escobilla butterflybush
"CEPU4",,"Cerastium pumilum W. Curtis",European chickweed
"CODR2",,"Cooperia drummondii Herb.",evening rainlily
"GESE",,"Gelsemium sempervirens (L.) W.T. Aiton",evening trumpetflower
"RHVI3",,"Rhus virens Lindh. ex A. Gray",evergreen sumac
"RHVIV",,"Rhus virens Lindh. ex A. Gray var. virens ",evergreen sumac
"STAF4",,"Styphnolobium affine (Torr. & A. Gray) Walp.",Eve's necklacepod
"YUFA",,"Yucca faxoniana (Trel.) Sarg.",Eve's needle
"CHNU9",,"Chamaesyce nutans (Lag.) Small",eyebane
"RHPU3",,"Rhynchospora pusilla Chapm. ex M.A. Curtis",fairy beaksedge
"PADI",,"Panicum dichotomiflorum Michx.",fall panicgrass
"PADID",,"Panicum dichotomiflorum Michx. var. dichotomiflorum ",fall panicgrass
"DICO6",,"Digitaria cognata (Schult.) Pilg.",fall witchgrass
"MAVI5",,"Manfreda virginica (L.) Salisb. ex Rose",false aloe
"BREU",,"Brickellia eupatorioides (L.) Shinners",false boneset
"BREUC",,"Brickellia eupatorioides (L.) Shinners var. corymbulosa (Torr. & A. Gray) Shinners",false boneset
"BREUC2",,"Brickellia eupatorioides (L.) Shinners var. chlorolepis (Wooton & Standl.) B.L. Turner",false boneset
"BREUG",,"Brickellia eupatorioides (L.) Shinners var. gracillima (A. Gray) B.L. Turner",false boneset
"BREUT",,"Brickellia eupatorioides (L.) Shinners var. texana (Shinners) Shinners",false boneset
"BREUE",,"Brickellia eupatorioides (L.) Shinners var. eupatorioides ",false boneset
"HAGR4",,"Haploesthes greggii A. Gray",false broomweed
"MUSQ3",,"Munroa squarrosa (Nutt.) Torr.",false buffalograss
"ECPR",,"Eclipta prostrata (L.) L.",false daisy
"DYTA2",,"Dysodiopsis tagetoides (Torr. & A. Gray) Rydb.",false dogfennel
"STLI2",,"Stenosiphon linifolius (Nutt. ex James) Heynh.",false gaura
"CABU4",,"Carex bulbostylis Mack.",false hair sedge
"AMFR",,"Amorpha fruticosa L.",false indigo bush
"TRCR9",,"Trichloris crinita (Lag.) Parodi",false Rhodes grass
"SOTE4",,"Solanum tenuipes Bartlett",fancy nightshade
"SOTET",,"Solanum tenuipes Bartlett var. tenuipes ",fancy nightshade
"VEPL",,"Verbena plicata Greene",fanleaf vervain
"VAAR",,"Vaccinium arboreum Marshall",farkleberry
"RHFA",,"Rhynchospora fascicularis (Michx.) Vahl",fascicled beaksedge
"RHFAF",,"Rhynchospora fascicularis (Michx.) Vahl var. fascicularis ",fascicled beaksedge
"CHVI4",,"Chloris virgata Sw.",feather fingergrass
"ACRU3",,"Acourtia runcinata (Lag. ex D. Don) B.L. Turner",featherleaf desertpeony
"DAFO",,"Dalea formosa Torr.",featherplume
"PEVI2",,"Pennisetum villosum R. Br. ex Fresen.",feathertop
"MARA7",,"Maianthemum racemosum (L.) Link",feathery false lily of the valley
"MARAA",,"Maianthemum racemosum (L.) Link ssp. amplexicaule (Nutt.) LaFrankie",feathery false lily of the valley
"ARPUL",,"Aristida purpurea Nutt. var. longiseta (Steud.) Vasey",Fendler threeawn
"SYFE",,"Symphyotrichum fendleri (A. Gray) G.L. Nesom",Fendler's aster
"LEFE",,"Lesquerella fendleri (A. Gray) S. Watson",Fendler's bladderpod
"BRFE2",,"Brickelliastrum fendleri (A. Gray) R.M. King & H. Rob.",Fendler's brickellbush
"CEFE",,"Ceanothus fendleri A. Gray",Fendler's ceanothus
"CYFE2",,"Cyperus fendlerianus Boeckeler",Fendler's flatsedge
"SPFE",,"Sphaeralcea fendleri A. Gray",Fendler's globemallow
"SPFEF",,"Sphaeralcea fendleri A. Gray ssp. fendleri ",Fendler's globemallow
"THFE",,"Thalictrum fendleri Engelm. ex A. Gray",Fendler's meadow-rue
"NOFE3",,"Noccaea fendleri (A. Gray) Holub",Fendler's pennycress
"PEFE",,"Penstemon fendleri Torr. & A. Gray",Fendler's penstemon
"PAFE4",,"Packera fendleri (A. Gray) W.A. Weber & Á. Löve",Fendler's ragwort
"ARFE",,"Arabis fendleri (S. Watson) Greene",Fendler's rockcress
"ARFEF",,"Arabis fendleri (S. Watson) Greene var. fendleri ",Fendler's rockcress
"CHFE3",,"Chamaesyce fendleri (Torr. & A. Gray) Small",Fendler's sandmat
"CYACF",,"Cymopterus acaulis (Pursh) Raf. var. fendleri (A. Gray) Goodrich",Fendler's springparsley
"CAFE3",,"Carex festucacea Schkuhr ex Willd.",fescue sedge
"DYPA",,"Dyssodia papposa (Vent.) Hitchc.",fetid marigold
"PAFO2",,"Passiflora foetida L.",fetid passionflower
"RHRA2",,"Rhynchospora rariflora (Michx.) Elliott",fewflower beaksedge
"HYPA2",,"Hypericum pauciflorum Kunth",fewflower St. Johnswort
"HEOC2",,"Helianthus occidentalis Riddell",fewleaf sunflower
"HEOCP",,"Helianthus occidentalis Riddell ssp. plantagineus (Torr. & A. Gray) Shinners",fewleaf sunflower
"RUPU3",,"Rumex pulcher L.",fiddle dock
"CRRU3",,"Crepis runcinata (James) Torr. & A. Gray",fiddleleaf hawksbeard
"CRRUR",,"Crepis runcinata (James) Torr. & A. Gray ssp. runcinata ",fiddleleaf hawksbeard
"NIRE",,"Nicotiana repanda Willd. ex Lehm.",fiddleleaf tobacco
"ANPE4",,"Anoda pentaschista A. Gray",field anoda
"COAR4",,"Convolvulus arvensis L.",field bindweed
"BRAR5",,"Bromus arvensis L.",field brome
"SOSE2",,"Soliva sessilis Ruiz & Pav.",field burrweed
"TRCA5",,"Trifolium campestre Schreb.",field clover
"VIPH",,"Viguiera phenax S.F. Blake",field goldeneye
"PHMO9",,"Physalis mollis Nutt.",field groundcherry
"PHMOM2",,"Physalis mollis Nutt. var. mollis ",field groundcherry
"PHMOV",,"Physalis mollis Nutt. var. variovestita (Waterf.) J.R. Sullivan",field groundcherry
"EREL",,"Eragrostis elliottii S. Watson",field lovegrass
"BRRAR",,"Brassica rapa L. var. rapa ",field mustard
"BRRA",,"Brassica rapa L.",field mustard
"VIBI",,"Viola bicolor Pursh",field pansy
"PALA10",,"Paspalum laeve Michx.",field paspalum
"THAR5",,"Thlaspi arvense L.",field pennycress
"CUPE",,"Cucurbita pepo L.",field pumpkin
"ARCA12",,"Artemisia campestris L.",field sagewort
"ARCAC",,"Artemisia campestris L. ssp. caudata (Michx.) H.M. Hall & Clem.",field sagewort
"FILI3",,"Fimbristylis littoralis Gaudich.",fimbry
"TELI3",,"Tetraneuris linearifolia (Hook.) Greene",fineleaf fournerved daisy
"HYFI",,"Hymenopappus filifolius Hook.",fineleaf hymenopappus
"HYFIC",,"Hymenopappus filifolius Hook. var. cinereus (Rydb.) I.M. Johnst.",fineleaf hymenopappus
"TRLE9",,"Tragia leptophylla (Torr.) I.M. Johnst.",fineleaf noseburn
"NATE3",,"Nassella tenuissima (Trin.) Barkworth",finestem needlegrass
"CYDI2",,"Cynosciadium digitatum DC.",finger dogshade
"PHDI7",,"Physostegia digitalis Small",finger false dragonhead
"CYDI5",,"Cyperus digitatus Roxb.",finger flatsedge
"EUCY",,"Euphorbia cyathophora Murray",fire on the mountain
"BOTE2",,"Bouvardia ternifolia (Cav.) Schltdl.",firecrackerbush
"CUPE3",,"Cuscuta pentagona Engelm.",fiveangled dodder
"CUPEP2",,"Cuscuta pentagona Engelm. var. pentagona ",fiveangled dodder
"PEQU",,"Perityle quinqueflora (Steyerm.) Shinners",fiveflower rockdaisy
"HYLO2",,"Hypericum lobocarpum Gattinger ex J.M. Coult.",fivelobe St. Johnswort
"THPE4",,"Thymophylla pentachaeta (DC.) Small",fiveneedle pricklyleaf
"THPEP",,"Thymophylla pentachaeta (DC.) Small var. pentachaeta ",fiveneedle pricklyleaf
"BOIN",,"Boerhavia intermedia M.E. Jones",fivewing spiderling
"CUUM",,"Cuscuta umbellata Kunth",flatglobe dodder
"CYPS3",,"Cyperus pseudothyrsiflorus (Kük.) R. Carter & S.D. Jones",flatsedge
"AMAC2",,"Ambrosia acanthicarpa Hook.",flatspine bur ragweed
"LAOC3",,"Lappula occidentalis (S. Watson) Greene",flatspine stickseed
"LAOCC",,"Lappula occidentalis (S. Watson) Greene var. cupulata (A. Gray) Higgins",flatspine stickseed
"ELCO2",,"Eleocharis compressa Sull.",flatstem spikerush
"EUGR5",,"Euthamia graminifolia (L.) Nutt.",flat-top goldentop
"EUGRG",,"Euthamia graminifolia (L.) Nutt. var. graminifolia ",flat-top goldentop
"IPLO2",,"Ipomopsis longiflora (Torr.) V.E. Grant",flaxflowered ipomopsis
"IPLOL",,"Ipomopsis longiflora (Torr.) V.E. Grant ssp. longiflora ",flaxflowered ipomopsis
"CLSU",,"Clappia suaedifolia A. Gray",fleshy clapdaisy
"HYRA",,"Hydrocotyle ranunculoides L. f.",floating marshpennywort
"LUPE5",,"Ludwigia peploides (Kunth) P.H. Raven",floating primrose-willow
"ECPA5",,"Echinochloa paludigena Wiegand",Florida cockspur grass
"GAST2",,"Galactia striata (Jacq.) Urb.",Florida hammock milkpea
"MAPH",,"Maytenus phyllanthoides Benth.",Florida mayten
"WOGL2",,"Wolffiella gladiata (Hegelm.) Hegelm.",Florida mudmidget
"PAFL4",,"Paspalum floridanum Michx.",Florida paspalum
"HITR",,"Hibiscus trionum L.",flower of an hour
"SELE2",,"Selaginella lepidophylla (Hook. & Grev.) Spring",flower of stone
"COFL2",,"Cornus florida L.",flowering dogwood
"EUCO10",,"Euphorbia corollata L.",flowering spurge
"TRDI2",,"Trichostema dichotomum L.",forked bluecurls
"PALI5",,"Paronychia lindheimeri Engelm. ex A. Gray",forked nailwort
"ARBA2",,"Aristida basiramea Engelm. ex Vasey",forked threeawn
"PYKO",,"Pyracantha koidzumii (Hayata) Rehder",Formosa firethorn
"DABR",,"Dalea brachystachya A. Gray",Fort Bowie prairie clover
"PEFO6",,"Perityle fosteri A. Powell",Foster's rockdaisy
"POTE",,"Polycarpon tetraphyllum (L.) L.",fourleaf manyseed
"POTET2",,"Polycarpon tetraphyllum (L.) L. ssp. tetraphyllum ",fourleaf manyseed
"OERH",,"Oenothera rhombipetala Nutt. ex Torr. & A. Gray",fourpoint evening primrose
"HEPR3",,"Heliotropium procumbens Mill.",fourspike heliotrope
"HEPRP2",,"Heliotropium procumbens Mill. var. procumbens ",fourspike heliotrope
"OETE2",,"Oenothera tetraptera Cav.",fourwing evening primrose
"ATCA2",,"Atriplex canescens (Pursh) Nutt.",fourwing saltbush
"ATCAC",,"Atriplex canescens (Pursh) Nutt. var. canescens ",fourwing saltbush
"GLST",,"Glyceria striata (Lam.) Hitchc.",fowl mannagrass
"CAVU2",,"Carex vulpinoidea Michx.",fox sedge
"CAVUV",,"Carex vulpinoidea Michx. var. vulpinoidea ",fox sedge
"HOJUJ",,"Hordeum jubatum L. ssp. jubatum ",foxtail barley
"HOJU",,"Hordeum jubatum L.",foxtail barley
"SEIT",,"Setaria italica (L.) P. Beauv.",foxtail millet
"FRCU",,"Fraxinus cuspidata Torr.",fragrant ash
"CYOD",,"Cyperus odoratus L.",fragrant flatsedge
"HEGR6",,"Heliotropium greggii Torr.",fragrant heliotrope
"MIBO2",,"Mimosa borealis A. Gray",fragrant mimosa
"AGHE5",,"Ageratina herbacea (A. Gray) R.M. King & H. Rob.",fragrant snakeroot
"RHAR4",,"Rhus aromatica Aiton",fragrant sumac
"RHARA2",,"Rhus aromatica Aiton var. aromatica ",fragrant sumac
"CAFR3",,"Carex frankii Kunth",Frank's sedge
"ALCAF",,"Allium canadense L. var. fraseri Ownbey",Fraser meadow garlic
"CHFR3",,"Chenopodium fremontii S. Watson",Fremont's goosefoot
"TAGA",,"Tamarix gallica L.",French tamarisk
"AMCI",,"Amsonia ciliata Walter",fringed bluestar
"BRCI2",,"Bromus ciliatus L.",fringed brome
"BRCIR",,"Bromus ciliatus L. var. richardsonii (Link) B. Boivin",fringed brome
"SCCI",,"Scleria ciliata Michx.",fringed nutrush
"CACR6",,"Carex crinita Lam.",fringed sedge
"CACRB",,"Carex crinita Lam. var. brevicrinis Fernald",fringed sedge
"URCI",,"Urochloa ciliatissima (Buckley) R. Webster",fringed signalgrass
"FUCY",,"Funastrum cynanchoides (Decne.) Schltr.",fringed twinevine
"FUCYC",,"Funastrum cynanchoides (Decne.) Schltr. ssp. cynanchoides ",fringed twinevine
"CHCI",,"Chloris ciliata Sw.",fringed windmill grass
"RUHU",,"Ruellia humilis Nutt.",fringeleaf wild petunia
"VIVU",,"Vitis vulpina L.",frost grape
"POIN3",,"Poliomintha incana (Torr.) A. Gray",frosted mint
"DIFU2",,"Dipsacus fullonum L.",Fuller's teasel
"PHHI",,"Phacelia hirsuta Nutt.",fuzzy phacelia
"PHNI2",,"Phyllanthus niruri L.",gale of the wind
"PHNIL",,"Phyllanthus niruri L. ssp. lathyroides (Kunth) G.L. Webster",gale of the wind
"QUGA",,"Quercus gambelii Nutt.",Gambel oak
"QUGAG",,"Quercus gambelii Nutt. var. gambelii ",Gambel oak
"STHI3",,"Steinchisma hians (Elliott) Nash",gaping grass
"ASOF",,"Asparagus officinalis L.",garden asparagus
"CECY2",,"Centaurea cyanus L.",garden cornflower
"RUAB",,"Rubus aboriginum Rydb.",garden dewberry
"SOLY2",,"Solanum lycopersicum L.",garden tomato
"SOLYL",,"Solanum lycopersicum L. var. lycopersicum ",garden tomato
"VISA",,"Vicia sativa L.",garden vetch
"LERE4",,"Lesquerella recurvata (Engelm. ex A. Gray) S. Watson",gaslight bladderpod
"ERGE",,"Erigeron geiseri Shinners",Geiser's fleabane
"CAGE6",,"Castilleja genevievana G.L. Nesom",Genevieve's Indian paintbrush
"SCGE2",,"Scirpus georgianus Harper",Georgia bulrush
"HEGE",,"Helianthemum georgianum Chapm.",Georgia frostweed
"SYLAG",,"Symphyotrichum laeve (L.) Á. Löve & D. Löve var. geyeri (A. Gray) G.L. Nesom",Geyer's aster
"ALGE",,"Allium geyeri S. Watson",Geyer's onion
"ALGEG",,"Allium geyeri S. Watson var. geyeri ",Geyer's onion
"CHGE2",,"Chamaesyce geyeri (Engelm. & A. Gray) Small",Geyer's sandmat
"CHGEG",,"Chamaesyce geyeri (Engelm. & A. Gray) Small var. geyeri ",Geyer's sandmat
"PAGH",,"Panicum ghiesbreghtii Fourn.",Ghiesbreght's panicgrass
"SAMO",,"Sagittaria montevidensis Cham. & Schltdl.",giant arrowhead
"SEMA6",,"Setaria magna Griseb.",giant bristlegrass
"ARGI",,"Arundinaria gigantea (Walter) Muhl.",giant cane
